Tag,N_district,N_neighbourhood,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Romania,Nationality_Germany,Nationality_Russia,Nationality_Ucrany,Nationality_Portugal,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Bolivia,Nationality_Colombia,Nationality_Peru,Nationality_Ecuador,Nationality_Honduras,Nationality_Brazil,Nationality_Venezuela,Nationality_Argentina,Nationality_Dominican_Republic,Nationality_USA,Nationality_Mexico,Nationality_Paraguay,Nationality_Chile,Nationality_Cuba,Nationality_Uruguay,Nationality_Salvador,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania,Rent_Number_Flats,Rent_Price_Meter_Flats,Rent_Price_Total_Flats,Rent_Area_Flats
08_53,08,53,7.1786677847458105,26,6,0,1,1,0,0,4,1,11,4,0,0,5,0,2,4,11,30.90909090909091,15.181818181818182,7.714285714285714,0.5244120478613671,0.14578462384816393,0.10204923669371475,0.20671159400357586,0.3581350570760556,0.18731948837848988,2.54,0.06405867970660147,0.3235533822330888,0.3460472697636512,0.1700081499592502,0.07465362673186635,0.8125429789575024,0.0035758492642002475,0.0005501306560308073,0.0006876633200385092,0.005776371888323477,0.000825195984046211,0.006188969880346582,0.006601567872369688,0.0012377939760693166,0.00027506532801540364,0.0004125979920231055,0.0,0.0,0.00027506532801540364,0.0,0.0,0.017054050336955028,0.0017879246321001237,0.001650391968092422,0.005638839224315775,0.004401045248246458,0.004951175904277266,0.011690276440654656,0.020079768945124466,0.0020629899601155273,0.0019254572961078255,0.0009627286480539128,0.007564296520423601,0.0,0.00013753266400770182,0.0034383166001925457,0.0006876633200385092,0.0009627286480539128,0.0019254572961078255,0.0019254572961078255,0.004951175904277266,0.023655618209324714,0.0,0.008802090496492916,0.0,0.003300783936184844,0.0149910603768395,0.0,0.0,0.0,121,10.652752656544791,541.4829752066115,53.19834710743802
08_54,08,54,7.542797902569767,4,0,0,0,0,0,0,3,0,4,3,0,0,0,0,2,3,7,38.42857142857143,20.904761904761905,8.8,0.5050717033927947,0.18572927597061908,0.12277019937040923,0.21580972367960827,0.34767401189227004,0.12801678908709338,3.04,0.043706293706293704,0.36844405594405594,0.3186188811188811,0.145979020979021,0.08653846153846154,0.8251136761105281,0.005246589716684155,0.0003497726477789437,0.0003497726477789437,0.005246589716684155,0.0006995452955578874,0.0027981811822315496,0.002448408534452606,0.005246589716684155,0.0003497726477789437,0.002098635886673662,0.002098635886673662,0.0003497726477789437,0.0003497726477789437,0.0,0.0,0.040923399790136414,0.0027981811822315496,0.003497726477789437,0.012591815320041973,0.005246589716684155,0.005596362364463099,0.008744316194473592,0.011542497376705142,0.0038474991255683807,0.004197271773347324,0.0017488632388947185,0.003497726477789437,0.001049317943336831,0.001049317943336831,0.004547044421126268,0.0013990905911157748,0.0013990905911157748,0.0006995452955578874,0.0006995452955578874,0.001049317943336831,0.008744316194473592,0.0017488632388947185,0.0,0.0013990905911157748,0.0,0.001049317943336831,0.0,0.0,0.0,30,6.782010885388813,425.638,66.35714285714286
08_55,08,55,8.259515417387211,30,7,3,5,3,0,1,6,8,18,3,2,1,12,3,3,3,11,50.63636363636363,25.272727272727273,8.222222222222221,0.5079564085254122,0.16375735365030378,0.11534381328961327,0.21516057479024014,0.3245250265213617,0.18121323174848106,2.87,0.0409213141587747,0.37600841809891267,0.3343855956974161,0.1622822401496551,0.06535718461358588,0.7154981193943485,0.0025074742019481145,0.00038576526183817147,0.0005786478927572572,0.007425981290384801,0.00038576526183817147,0.005786478927572572,0.005207831034815315,0.0011572957855145144,0.0010608544700549715,0.002218150255569486,0.0007715305236763429,9.644131545954287e-05,0.0,0.00019288263091908573,0.0,0.033368695149001835,0.0008679718391358858,0.0011572957855145144,0.0061722441894107435,0.0054971549811939436,0.005979361558491658,0.026328479120455203,0.04735268589063555,0.0027967981483267433,0.0016395023628122288,0.0020252676246504003,0.019674028353746747,0.0,0.00048220657729771435,0.0026039155174076576,0.0006750892082168001,0.0005786478927572572,0.0002893239463786286,0.0007715305236763429,0.004146976564760344,0.04368791590317292,0.0010608544700549715,0.003568328672003086,0.0002893239463786286,0.0023145915710290287,0.002893239463786286,0.00019288263091908573,0.0002893239463786286,0.0,127,7.589143974004675,435.3569291338583,58.528
08_56,08,56,8.58014458308257,4,2,0,0,0,0,0,1,0,2,0,0,0,1,1,0,2,3,60.0,15.714285714285714,7.0,0.508339376359681,0.1885424220449601,0.09427121102248005,0.20812182741116753,0.33792603335750543,0.17113850616388687,2.89,0.05701357466063348,0.3665158371040724,0.3411764705882353,0.12760180995475112,0.08597285067873303,0.8759970993473531,0.0014503263234227702,0.0029006526468455403,0.0007251631617113851,0.0007251631617113851,0.0007251631617113851,0.002175489485134155,0.0036258158085569255,0.00435097897026831,0.0007251631617113851,0.0029006526468455403,0.002175489485134155,0.0,0.0014503263234227702,0.0,0.0,0.01885424220449601,0.002175489485134155,0.0007251631617113851,0.007976794778825236,0.005076142131979695,0.0029006526468455403,0.002175489485134155,0.005801305293691081,0.002175489485134155,0.0007251631617113851,0.0,0.002175489485134155,0.0007251631617113851,0.0,0.0007251631617113851,0.0,0.00435097897026831,0.0,0.0,0.010877447425670777,0.025380710659898477,0.0,0.0007251631617113851,0.0,0.0,0.0,0.0,0.0,0.0,16,6.048871236597235,476.43437500000005,81.4
09_57,09,57,7.437964533074505,27,11,1,3,2,0,2,8,3,31,2,4,0,14,4,3,1,7,50.0,25.88571428571429,7.5,0.4844093543873676,0.16660003997601439,0.10773535878472916,0.22966220267839296,0.3387967219668199,0.15720567659404358,2.87,0.04152542372881356,0.3447941888619855,0.31924939467312347,0.18002421307506053,0.0937046004842615,0.7200679592244653,0.005496701978812712,0.0008994603238057165,0.0001998800719568259,0.013591844893064161,0.0005996402158704777,0.0036977813312012793,0.003597841295222866,0.0005996402158704777,0.0007995202878273036,0.0001998800719568259,0.0009994003597841295,9.994003597841295e-05,0.0007995202878273036,0.0,0.0001998800719568259,0.048870677593443934,0.004797121726963821,0.0015990405756546072,0.0058964621227263645,0.005796522086747951,0.00949430341794923,0.01629022586448131,0.009594243453927643,0.0034979012592444535,0.0011992804317409553,0.002298620827503498,0.007395562662402559,0.00029982010793523883,0.0003997601439136518,0.002598440935438737,0.0009994003597841295,0.0008994603238057165,0.0015990405756546072,0.0016989806116330202,0.006596042374575255,0.07935238856685989,0.0009994003597841295,0.008394963022186688,0.0004997001798920647,0.004197481511093344,0.0023985608634819106,0.0,0.0,0.0,174,9.161313642350953,497.5959770114944,57.84756097560975
09_58,09,58,6.969633718814605,5,2,1,0,0,0,0,4,0,6,1,0,0,0,3,2,0,1,90.0,30.0,,0.5143757384797164,0.17053958251280033,0.11421819614021268,0.2032296179598267,0.3517132729421032,0.16029933044505712,2.62,0.0476878612716763,0.3554913294797688,0.36560693641618497,0.14691714836223507,0.05828516377649326,0.8849940921622687,0.0015754233950374162,0.0,0.0007877116975187081,0.006301693580149665,0.0007877116975187081,0.0070894052776683735,0.0023631350925561244,0.0019692792437967705,0.0007877116975187081,0.00039385584875935406,0.0007877116975187081,0.0,0.0,0.0,0.00039385584875935406,0.024419062623079954,0.0145726664040961,0.0,0.005120126033871603,0.0023631350925561244,0.009058684521465145,0.004332414336352895,0.0035447026388341868,0.0023631350925561244,0.0015754233950374162,0.0015754233950374162,0.0023631350925561244,0.00039385584875935406,0.0,0.0015754233950374162,0.0,0.0007877116975187081,0.00039385584875935406,0.0,0.0031508467900748325,0.0035447026388341868,0.0,0.0019692792437967705,0.0,0.0031508467900748325,0.0015754233950374162,0.0,0.0,0.0,11,6.210010197104395,458.3736363636363,72.9090909090909
09_59,09,59,6.155983032256112,57,35,33,96,19,26,3,8,8,102,3,6,1,24,4,3,3,14,37.714285714285715,22.267857142857142,8.0,0.5023048799872835,0.1783500238435861,0.0897313622635511,0.19074868860276586,0.36274042282625973,0.17842950246383724,2.82,0.03962818003913894,0.29207436399217224,0.3175146771037182,0.20313111545988258,0.12788649706457925,0.8682244476235893,0.0031791448100460975,0.0010332220632649817,0.0002384358607534573,0.006676204101096805,0.0011921793037672865,0.0027022730885391828,0.003973931012557622,0.002543315848036878,7.947862025115244e-05,0.0008742648227626768,0.0010332220632649817,7.947862025115244e-05,0.00031791448100460976,0.00015895724050230488,0.00015895724050230488,0.01239866475917978,0.001430615164520744,0.0007947862025115244,0.010014306151645207,0.004848195835320299,0.00357653791130186,0.007391511683357177,0.008027340645366397,0.0019074868860276585,0.0017485296455253536,0.0017485296455253536,0.0022254013670322684,0.0002384358607534573,0.0004768717215069146,0.0015100937847718965,0.00031791448100460976,0.0007947862025115244,0.0007947862025115244,0.0011127006835161342,0.00715307582260372,0.016452074391988557,0.0006358289620092195,0.005007153075822604,0.0005563503417580671,0.0013511365442695914,0.004530281354315689,0.00031791448100460976,7.947862025115244e-05,0.0,167,9.51793448325227,627.4538922155689,67.35185185185185
09_60,09,60,5.802195878232186,211,81,64,112,45,6,31,93,37,243,86,12,4,155,20,5,12,66,55.57575757575758,21.785497835497836,9.09433962264151,0.5284937874630831,0.13519039547035283,0.0822746098596718,0.1960575293151355,0.36754451881236566,0.21893294654247417,2.43,0.027533421777732422,0.1926523114603531,0.24859679559138687,0.27610980712317584,0.2405143381977753,0.9232825961588872,0.005854289359173759,0.0017999755343131257,0.0011009559093371547,0.0025339461405378956,0.0008912500218443632,0.0018349265155619245,0.0023417157436695034,0.0008562990405955647,0.000436887265609982,0.00040193628436118345,0.0006990196249759712,0.0001747549062439928,0.00020970588749279136,0.00010485294374639568,0.00010485294374639568,0.0041591667686070284,0.0006990196249759712,0.0004718382468587806,0.0033028677280114637,0.003617426559250651,0.00387955891861664,0.003128112821767471,0.0034077206717578598,0.0018349265155619245,0.002691225556157489,0.0014854167030739387,0.00193977945930832,0.0005766911906051762,0.0006990196249759712,0.0013630882687031439,0.0009786274749663598,0.0011359068905859532,0.0006640686437271727,0.0003495098124879856,0.007427083515369694,0.0037048040123726475,0.00029708334061478775,0.0008038725687223669,0.00020970588749279136,0.0017300735718155287,0.0006116421718539748,0.0002796078499903885,0.00010485294374639568,6.990196249759712e-05,1126,12.33028567546414,733.9369982238011,64.27377521613833
09_61,09,61,4.368371125846377,124,33,31,22,10,3,10,35,15,108,22,4,3,48,5,6,4,78,52.82051282051282,20.938064713064716,8.824561403508772,0.5320174985360476,0.12052633391891426,0.08366918122007509,0.20925906789294202,0.35162412593434605,0.23492129103372258,2.47,0.029163378058405683,0.2,0.25548539857932123,0.2711917916337806,0.23066298342541436,0.8762013020564224,0.008060349281802211,0.0024801074713237574,0.0012400537356618787,0.0045124177603251695,0.001171161861458441,0.003961282766697668,0.002962350590747821,0.0010678240501532845,0.0007922565533395336,0.0009644862388481279,0.0012400537356618787,0.00010333781130515655,0.00037890530811890736,0.0003444593710171885,0.0005166890565257828,0.004133512452206263,0.0005166890565257828,0.000688918742034377,0.005890255244393924,0.00599359305569908,0.009231511143260653,0.006889187420343771,0.005683579621783611,0.0014467293582721918,0.003341255898866729,0.0024801074713237574,0.004925769005545796,0.000688918742034377,0.0012056077985601599,0.002342323722916882,0.0015156212324756294,0.0011022699872550033,0.000930040301746409,0.000930040301746409,0.016086252626502703,0.003237918087561572,0.0009989321759498466,0.0011022699872550033,0.00013778374840687542,0.0031001343391546966,0.0020667562261031313,0.0005855809307292205,0.00013778374840687542,3.4445937101718855e-05,669,10.83552707468087,667.5553662182359,62.70031055900621
09_62,09,62,4.2726837494069,45,20,22,16,9,2,14,30,9,85,22,3,0,41,5,4,0,44,48.63636363636363,21.323863636363633,8.86111111111111,0.5414751432006223,0.12446078778021356,0.08995120571388163,0.19744006788770244,0.35478396153030195,0.23336397708790044,2.39,0.03600293901542983,0.1849130541268675,0.24540778839088906,0.27643072903910526,0.24108090456363784,0.8678311293402164,0.008910260943356198,0.00268722155434552,0.0015557598472526696,0.006859486599250407,0.0019093416307191854,0.004667279541758009,0.0031822360511986423,0.0012021780637861538,0.00042429814015981895,0.0008485962803196379,0.0020507743441057916,0.0003535817834665158,0.0002828654267732126,0.0003535817834665158,7.071635669330315e-05,0.006081606675624072,0.00042429814015981895,0.0005657308535464252,0.008485962803196379,0.00558659217877095,0.006718053885863801,0.005515875822077646,0.005091577681917828,0.0014143271338660631,0.0036772505480517645,0.0024750724842656107,0.0034651014779718547,0.0005657308535464252,0.0009900289937062442,0.00516229403861113,0.0009900289937062442,0.0018386252740258823,0.0003535817834665158,0.0007778799236263348,0.014921151262286967,0.0032529524078919454,0.0001414327133866063,0.0011314617070928505,0.00134361077717276,0.006081606675624072,0.0024750724842656107,0.0003535817834665158,0.0,7.071635669330315e-05,309,11.370928373520428,730.8398705501619,67.41156462585035
09_63,09,63,3.6918176761601447,70,22,42,25,16,7,12,14,6,96,15,11,3,54,3,2,1,85,49.258823529411764,19.528753501400562,9.119402985074627,0.5319110549817329,0.11803707545893284,0.08727617157548148,0.1994948355960489,0.3552839294573993,0.23990798791213747,2.46,0.02720280803179683,0.18598048830847055,0.24420585350745883,0.2789449233469261,0.249832240747432,0.8577420955301971,0.010013080149745163,0.0032023814893329125,0.0015786387623472104,0.005953723332280908,0.0015786387623472104,0.0034730052771638625,0.003608317171079338,0.001804158585539669,0.0006765594695773759,0.0015335347977087186,0.000811871363492851,0.0003157277524694421,0.0004059356817464255,9.020792927698345e-05,0.0003608317171079338,0.005051644039511073,0.000496143611023409,0.0016688466916241938,0.008795273104505886,0.005502683685895991,0.010328807902214604,0.004600604393126156,0.0035181092418023543,0.002480718055117045,0.003247485453971404,0.0026611339136710117,0.005683099544449957,0.0009471832574083262,0.000992287222046818,0.0023454061612015694,0.0020747823733706194,0.0018943665148166524,0.0013982229037932433,0.0006314555049388842,0.022912814036353795,0.0033376933832483875,0.0009020792927698345,0.001488430833070227,9.020792927698345e-05,0.001984574444093636,0.0022100942672860944,0.000992287222046818,4.510396463849172e-05,0.00013531189391547516,526,11.465544277470096,777.6361596958175,71.33333333333333
10_64,10,64,2.965955403082377,152,64,50,63,28,7,22,37,23,204,42,8,8,133,8,5,3,310,72.58709677419355,24.222277265745007,8.975903614457831,0.5323812254046024,0.10927523390060202,0.0801125850251492,0.23382241797190587,0.3448177008678429,0.2319720622345,2.35,0.02537726951190757,0.17339660457439282,0.22594906861589248,0.2673897665644895,0.2946533836359349,0.8346407443121107,0.01717442860493602,0.006932318678168408,0.003987386307367544,0.0037528341716400408,0.003622527429569206,0.00367465012639754,0.0028406869771441974,0.002423705402517526,0.0014333741627791821,0.0017721716921633526,0.0008600244976675093,0.0007557791040108415,0.0009642698913241771,0.0006775950587683407,0.0007557791040108415,0.00862630632508926,0.0009382085429100102,0.0006515337103541737,0.008339631492533424,0.007036564071825077,0.008756613067160095,0.005290453728075891,0.002944932370800865,0.0033358525970133696,0.00555106721221756,0.004326183836751714,0.004951656198691721,0.0012248833754658465,0.002110969221547523,0.0018503557374058533,0.0029188710223866984,0.0019024784342341872,0.001563680904850017,0.00039092022621250425,0.016288342758854345,0.006098355528915066,0.0016158036016783509,0.0013291287691225143,0.0009642698913241771,0.001511558208021683,0.0012248833754658465,0.0007297177555966746,0.0007818404524250085,0.00013030674207083475,1239,12.95227410092702,778.1369168684422,63.63253012048193
10_65,10,65,3.032752937312814,134,38,36,38,20,9,16,37,14,135,14,7,1,66,10,4,2,158,65.9620253164557,26.427072031344178,9.087591240875913,0.5215401085311381,0.12610284617372367,0.09343275868433681,0.2131492487725645,0.3716268596109122,0.19568828675846284,2.51,0.024830410853705364,0.18170570416826656,0.24651222321771407,0.2701907077947011,0.26088996970860534,0.8555502233378862,0.014286241647901363,0.005906456495256377,0.002916312894532836,0.00531581084573074,0.0023256672450071986,0.0036915353095352357,0.0031378050131049503,0.0036546199564398835,0.0008490531211931042,0.0017350215954815608,0.001144375945955923,0.0008859684742884566,0.00062756100262099,0.00011074605928605707,0.0002584074716674665,0.010779283103842888,0.0006644763557163424,0.000516814943334933,0.004762080549300454,0.004688249843109749,0.004651334490014397,0.004060688840488759,0.004023773487393407,0.00391302742810735,0.004097604193584112,0.0033223817785817122,0.00265790542286537,0.001328952711432685,0.0022149211857211415,0.002768651482151427,0.002768651482151427,0.0007752224150023995,0.001033629886669866,7.383070619070471e-05,0.016981062423862086,0.00516814943334933,0.0007383070619070471,0.0011812912990512754,0.0006644763557163424,0.002584074716674665,0.0012182066521466278,0.000516814943334933,0.00011074605928605707,7.383070619070471e-05,672,12.445475638093264,767.508199404762,66.1213063763608
10_66,10,66,2.1220762473597716,48,29,22,54,10,9,4,26,7,169,8,5,8,20,6,5,10,287,80.01045296167247,28.18978762236602,9.24892703862661,0.5163114969744804,0.12490134175217048,0.08767429623783216,0.2560510392002105,0.34589581689029203,0.18547750591949486,2.47,0.02156803390343575,0.1598304828212502,0.20190706826093538,0.2610867261994854,0.3428182230967156,0.7830833991054985,0.03058405682715075,0.012957116548276769,0.007037621678505656,0.004735595895816891,0.006182583530649829,0.00677453301762694,0.0032228360957642726,0.0030912917653249145,0.0030255196001052354,0.0032886082609839516,0.0033543804262036307,0.002170481452249408,0.0013812154696132596,0.0015785319652722968,0.0011838989739542227,0.010655090765588003,0.0010523546435148646,0.0015785319652722968,0.002104709287029729,0.005787950539331755,0.004932912391475927,0.0032886082609839516,0.0011181268087345436,0.006051039200210471,0.0032228360957642726,0.00545908971323336,0.0023677979479084454,0.0056564062088923965,0.0032886082609839516,0.0030255196001052354,0.0033543804262036307,0.0013154433043935806,0.0013154433043935806,0.00046040515653775324,0.022230991844251514,0.006314127861089187,0.0014469876348329387,0.002104709287029729,0.0,0.001907392791370692,0.00032886082609839514,0.0014469876348329387,0.0,0.00046040515653775324,368,13.755471672040114,893.671902173913,69.37709497206704
10_67,10,67,2.2557569031520166,26,10,2,9,7,2,10,26,11,111,9,1,2,15,5,1,6,185,153.86486486486487,34.57469696969698,9.392156862745098,0.5098894087622289,0.15950659293917482,0.1284559761803488,0.17375584857507442,0.4063164610803913,0.13196512122501064,2.67,0.0065451745379876795,0.06493839835728953,0.126411704312115,0.24910164271047228,0.5270790554414785,0.8343258188005104,0.029774564015312633,0.017652062951935346,0.007762654189706508,0.0028711186729051467,0.010208421948107189,0.00925138239047214,0.0024457677584006805,0.005210548702679711,0.003721820501914079,0.0029774564015312634,0.0017014036580178648,0.00276478094427903,0.0012760527435133986,0.0007443641003828158,0.001382390472139515,0.002658443215652914,0.0004253509145044662,0.00010633772862611655,0.0009570395576350489,0.0029774564015312634,0.002126754572522331,0.0006380263717566993,0.0007443641003828158,0.004253509145044662,0.0022330923011484476,0.0063802637175669925,0.00031901318587834965,0.0057422373458102935,0.0028711186729051467,0.00031901318587834965,0.001169715014887282,0.0007443641003828158,0.0008507018290089324,0.00010633772862611655,0.004997873245427478,0.0019140791152700979,0.00031901318587834965,0.001382390472139515,0.0,0.00031901318587834965,0.00031901318587834965,0.0005316886431305827,0.0,0.0007443641003828158,219,17.13150159543274,1259.7033333333334,83.31627906976745
10_68,10,68,3.0596137164950004,165,52,42,65,41,9,24,66,26,301,50,8,5,87,16,5,3,464,90.31681034482759,28.310501334154345,9.382278481012658,0.5139842621791282,0.1603843093336477,0.07721552562553417,0.22277563290206595,0.3753205033744953,0.16430402876425687,2.49,0.026326059960972148,0.16640056767784284,0.2115309561823665,0.25680326414759624,0.32364733014014546,0.8233179098759247,0.028882143172909727,0.013704282219799004,0.008812000825204091,0.003094515339954614,0.008163626182546933,0.006601632725236509,0.00253455542129616,0.003625003683946833,0.0029176858919572075,0.002387197547964988,0.0015914650319766585,0.0019451239279714716,0.0019156523533052372,0.0006778462173233916,0.0007367893666558605,0.0055701276119183045,0.0008546756653207981,0.0013556924346467831,0.0031534584892870827,0.003919719430609177,0.0019745955026377058,0.00253455542129616,0.0016798797559753617,0.003978662579941646,0.003742889982611771,0.004509150923933866,0.00126727771064808,0.0027408564439598006,0.0022103680999675814,0.0015030503079779553,0.00226931124930005,0.0010315051133182047,0.0007367893666558605,0.00023577259732987535,0.012024402463823643,0.01134655624650025,0.000501016769325985,0.0018272376293065338,0.00041260204532728184,0.0006778462173233916,0.0010315051133182047,0.00044207361999351624,0.00011788629866493767,0.0006189030679909228,973,13.96589409411996,900.2204110996917,66.73202614379085
10_69,10,69,4.114323387608615,36,22,7,74,11,0,5,18,9,127,12,3,0,28,7,2,2,137,243.72262773722628,42.915432742440046,9.267326732673267,0.5086797957695113,0.19613420860685632,0.06885485047410649,0.21181619256017506,0.3738147337709701,0.14938001458789205,2.5,0.023575818732226403,0.1309971562241996,0.17934134483074948,0.24768369874323456,0.4002385102284194,0.8156819839533187,0.024215900802334062,0.014587892049598834,0.005835156819839533,0.0038657913931436907,0.007148067104303428,0.022975929978118162,0.0055433989788475566,0.004886943836615609,0.003574033552151714,0.002552881108679796,0.0019693654266958426,0.002698760029175784,0.0027716994894237783,0.0006564551422319475,0.00036469730123997083,0.0051787016776075855,0.0015317286652078775,0.0002188183807439825,0.0012399708242159008,0.0040116703136396795,0.0016046681254558717,0.0010211524434719183,0.00014587892049598833,0.006418672501823487,0.005397520058351568,0.004303428154631655,0.0002188183807439825,0.0023340627279358132,0.00262582056892779,0.0009482129832239242,0.0006564551422319475,0.00087527352297593,0.0010211524434719183,0.0,0.009773887673231218,0.0016046681254558717,0.00036469730123997083,0.002188183807439825,0.0,0.0006564551422319475,0.0006564551422319475,0.0006564551422319475,0.0,0.00036469730123997083,394,16.031174667325445,1092.0629695431467,94.37417218543047
10_70,10,70,4.875155098127276,106,24,11,12,7,1,5,15,8,86,12,6,1,35,5,2,4,172,63.91279069767442,21.681469176818027,8.317241379310344,0.4945616564015201,0.14432359236447823,0.09924431048792207,0.22784257196522956,0.3466561831127419,0.18193334206962827,2.76,0.056372169786992624,0.32477177781216154,0.29872608179895815,0.18835422146577957,0.11124864613956367,0.7385663740007863,0.006508539728301227,0.0017472589874634168,0.0006115406456121959,0.009478880006989036,0.0007425850696719522,0.012361857336303673,0.008648931987943913,0.0022277552090158564,0.0009173109684182938,0.0017035775127768314,0.003450836500240248,0.0002184073734329271,0.00039313327217926875,0.00017472589874634168,4.368147468658542e-05,0.01974402655833661,0.0026645699558817105,0.009435198532302451,0.006508539728301227,0.0038002882977329314,0.004804962215524396,0.006989035949853667,0.0062901323548683,0.0031013847027475646,0.002533525531821954,0.0033634735508670773,0.005198095487703665,0.0007862665443585375,0.001135718341851221,0.0010920368671646355,0.001572533088717075,0.001266762765910977,0.0004804962215524396,0.0018346219368365875,0.016074782684663433,0.08701349757567815,0.0007425850696719522,0.006683265627047569,0.00104835539247805,0.0025772070065085396,0.0011793998165378064,8.736294937317084e-05,0.0026645699558817105,4.368147468658542e-05,354,10.031687124245062,613.031242937853,62.35897435897436
10_71,10,71,3.8173104280366976,34,24,13,8,11,5,6,23,9,90,18,2,2,28,5,4,8,103,66.5631067961165,24.166666666666668,8.865168539325843,0.5172647585839508,0.1420892052883917,0.08755871955058356,0.22030122524093176,0.3707201317255073,0.17933071819458568,2.53,0.03203231679563041,0.20579198907601273,0.25819299044151117,0.2554619936276741,0.2325898953117888,0.8596057920480411,0.015836117971814615,0.004600707056031769,0.0026151387476391107,0.0042617075887452175,0.002905709719599012,0.005859847934524674,0.0041164221027652674,0.002711995738292411,0.0015497118504528063,0.0028572812242723617,0.0016465688411061068,0.0006295704392464527,0.0010169984018596541,0.0003389994672865514,0.000726427429899753,0.00978255605598334,0.0021308537943726088,0.001694997336432757,0.003196280691558913,0.0045038500653784685,0.0034868516635188146,0.0032447091868855636,0.003147852196232263,0.002711995738292411,0.0030025667102523126,0.003389994672865514,0.0023245677756792097,0.0010654268971863044,0.0013075693738195554,0.0013075693738195554,0.001694997336432757,0.0012591408784929053,0.0008232844205530534,0.000242142476633251,0.0119618383456826,0.008910843140103637,0.0001937139813066008,0.002663567242965761,9.68569906533004e-05,0.0017434258317594073,0.0010169984018596541,4.84284953266502e-05,0.0005327134485931522,4.84284953266502e-05,427,12.935796963802625,932.0159016393445,72.04521276595744
10_72,10,72,4.056157011763853,112,32,24,30,14,3,15,36,9,101,27,5,1,59,9,5,3,79,50.36708860759494,23.821518987341772,8.983333333333333,0.529308435483255,0.12200710276091191,0.08565318669568871,0.18467178370947418,0.3509374880665979,0.2567304387673273,2.47,0.04039296522082365,0.23617385202403404,0.27161089425902374,0.24801543791938951,0.18749177667646155,0.8761217397945545,0.007522816664757322,0.0024439607438805516,0.0011074197120708748,0.005728032993470042,0.0011456065986940084,0.003665941115820827,0.0044678657349066335,0.0017565967846641464,0.00038186886623133617,0.0009546721655783404,0.0017184098980410128,0.0002673082063619353,0.00042005575285446975,0.00019093443311566808,0.0004582426394776034,0.004124183755298431,0.0006491770725932715,0.00034368197960820253,0.00580440676671631,0.0045442395081529,0.005460724787108107,0.0051552296941230384,0.0033222591362126247,0.0019093443311566807,0.002596708290373086,0.002864016496735021,0.005231603467369305,0.005460724787108107,0.0008401115057089395,0.0014511016916790775,0.0016038492381716118,0.0013747279184328101,0.0009164852789552068,0.00019093443311566808,0.021690151601939895,0.004047809982052163,0.0004582426394776034,0.0014511016916790775,0.00015274754649253447,0.0014129148050559437,0.0016038492381716118,0.00034368197960820253,3.818688662313362e-05,0.00011456065986940085,454,10.90435678318532,765.2230616740088,72.32671081677704
10_73,10,73,4.945041567295214,140,42,25,32,13,8,11,23,14,116,23,9,4,78,4,6,0,73,39.43835616438356,21.261187214611873,8.714285714285714,0.5251871192341167,0.12034812880765883,0.08720626631853785,0.18074847693646648,0.34652741514360313,0.2651697127937337,2.51,0.05142560083176711,0.2741632342943976,0.2956372215779582,0.22905586435797975,0.13220298316471388,0.8847693646649261,0.004804177545691906,0.001671018276762402,0.0006266318537859008,0.00567449956483899,0.0006266318537859008,0.003933855526544822,0.003968668407310705,0.0013577023498694517,0.0004873803307223673,0.0008703220191470844,0.001671018276762402,0.00017406440382941688,6.962576153176675e-05,3.4812880765883375e-05,6.962576153176675e-05,0.004699738903394256,0.000835509138381201,0.0016362053959965187,0.004003481288076588,0.003864229765013055,0.005082680591818973,0.00515230635335074,0.003237597911227154,0.0022976501305483027,0.0026109660574412533,0.0023324630113141865,0.0037249782419495215,0.00020887728459530026,0.00038294168842471717,0.0019495213228894691,0.0017406440382941688,0.0009051348999129678,0.000835509138381201,0.0001392515230635335,0.022140992167101827,0.0068929503916449085,0.0007310704960835509,0.0006266318537859008,0.0004177545691906005,0.0022628372497824193,0.0018102697998259355,0.00020887728459530026,0.00038294168842471717,0.0,373,10.162101408993312,688.6279624664879,69.9211956521739
