Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Russia,Nationality_Germany,Nationality_Romania,Nationality_Ucrany,Nationality_Portugal,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Peru,Nationality_Bolivia,Nationality_Venezuela,Nationality_Ecuador,Nationality_Argentina,Nationality_Brazil,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Paraguay,Nationality_Chile,Nationality_Cuba,Nationality_Uruguay,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania,Rent_Number_Flats,Rent_Price_Meter_Flats,Rent_Price_Total_Flats,Rent_Area_Flats
08_053,08,48,053,5.703650130181408,2,1,1,3,0,0,0,1,0,4,4,0,0,7,1,0,0,3,31.666666666666668,14.444444444444445,9.5,0.5260461144321094,0.11016225448334757,0.0802732707087959,0.3125533731853117,0.3125533731853117,0.34329632792485054,2.53,0.047619047619047616,0.25072886297376096,0.25267249757045673,0.23420796890184645,0.19727891156462585,0.9350982066609735,0.008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.009393680614859094,0.0034158838599487617,0.0,0.0034158838599487617,0.0008539709649871904,0.0,0.0,0.0,0.0,0.009393680614859094,0.0,0.0,0.0034158838599487617,0.0,0.0025619128949615714,0.0,0.0017079419299743809,0.0,0.0,0.0,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0,0.0017079419299743809,0.0008539709649871904,0.0025619128949615714,0.0,0.0,0.0,0.0,0.0034158838599487617,0.0034158838599487617,0.0,0.0,0.0,51.0,8.23100880038056,728.0,88.0
08_054,08,48,054,5.682498744141647,38,3,2,4,1,0,0,2,4,1,2,0,0,4,0,1,0,0,,,,0.5504424778761062,0.10914454277286136,0.07787610619469026,0.3262536873156342,0.3262536873156342,0.3457227138643068,2.29,0.05862758161225849,0.2698201199200533,0.2518321119253831,0.24783477681545638,0.15789473684210525,0.9268436578171091,0.0029498525073746312,0.002359882005899705,0.0011799410029498525,0.0017699115044247787,0.0,0.0035398230088495575,0.00471976401179941,0.0,0.0017699115044247787,0.0017699115044247787,0.0,0.0005899705014749262,0.0,0.0,0.0,0.0011799410029498525,0.0,0.0,0.0029498525073746312,0.008849557522123894,0.002359882005899705,0.0035398230088495575,0.0,0.002359882005899705,0.0011799410029498525,0.0011799410029498525,0.0017699115044247787,0.0,0.00471976401179941,0.0011799410029498525,0.002359882005899705,0.0005899705014749262,0.005309734513274336,0.0029498525073746312,0.0,0.0,0.0,0.0029498525073746312,0.0005899705014749262,0.0,0.0,0.0,76.0,10.76923076923075,687.0,63.0
08_055,08,48,055,5.678188618398175,5,3,0,0,3,0,0,5,2,6,5,2,0,6,0,1,1,2,40.0,20.0,9.0,0.5232432432432432,0.10864864864864865,0.08216216216216216,0.3178378378378378,0.3178378378378378,0.34216216216216216,2.53,0.035561005518087066,0.22378908645003065,0.23237277743715512,0.2556713672593501,0.2446351931330472,0.947027027027027,0.004864864864864865,0.0016216216216216215,0.0,0.002162162162162162,0.002702702702702703,0.002162162162162162,0.0016216216216216215,0.0005405405405405405,0.001081081081081081,0.002162162162162162,0.0,0.001081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.004864864864864865,0.003243243243243243,0.001081081081081081,0.003243243243243243,0.0005405405405405405,0.0037837837837837837,0.0005405405405405405,0.0005405405405405405,0.0,0.0005405405405405405,0.001081081081081081,0.0005405405405405405,0.0,0.0005405405405405405,0.0005405405405405405,0.004864864864864865,0.0,0.0,0.0005405405405405405,0.0,0.0,0.0,0.0,0.0,72.0,9.411764705882334,818.0,85.0
08_056,08,48,056,5.846133249197631,1,1,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,1,30.0,15.0,9.0,0.5381016042780749,0.11029411764705882,0.09893048128342247,0.3629679144385027,0.3629679144385027,0.285427807486631,2.34,0.0491307634164777,0.24489795918367346,0.30839002267573695,0.22675736961451248,0.15117157974300832,0.891042780748663,0.004679144385026738,0.0006684491978609625,0.0006684491978609625,0.004010695187165776,0.0006684491978609625,0.01537433155080214,0.007352941176470588,0.0,0.001336898395721925,0.0006684491978609625,0.0,0.0,0.0006684491978609625,0.0,0.0,0.00267379679144385,0.0,0.0,0.004010695187165776,0.006016042780748663,0.004679144385026738,0.008689839572192513,0.00267379679144385,0.0066844919786096255,0.001336898395721925,0.00267379679144385,0.004010695187165776,0.001336898395721925,0.004679144385026738,0.0,0.00267379679144385,0.0006684491978609625,0.006016042780748663,0.0,0.00267379679144385,0.0,0.0,0.0,0.009358288770053475,0.0,0.0,0.0,71.0,9.492286549707584,650.0,63.0
08_057,08,48,057,5.981712900865734,1,2,0,0,0,1,0,3,1,1,1,0,0,0,1,0,0,0,,,,0.5371342835708928,0.11027756939234809,0.09527381845461365,0.34733683420855216,0.34733683420855216,0.2865716429107277,2.42,0.05106382978723404,0.2604255319148936,0.27914893617021275,0.24851063829787234,0.1497872340425532,0.8904726181545386,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.003000750187546887,0.0,0.007501875468867217,0.0037509377344336083,0.0007501875468867217,0.0,0.0007501875468867217,0.0007501875468867217,0.0,0.0,0.0,0.0,0.0015003750937734434,0.0007501875468867217,0.0015003750937734434,0.006001500375093774,0.018754688672168042,0.00450112528132033,0.007501875468867217,0.0007501875468867217,0.00450112528132033,0.0,0.002250562640660165,0.0007501875468867217,0.00450112528132033,0.010502625656414103,0.003000750187546887,0.0,0.0,0.016504126031507877,0.0007501875468867217,0.0,0.0,0.0,0.0,0.0015003750937734434,0.0,0.0,0.0007501875468867217,59.0,8.322916666666666,666.0,84.0
08_058,08,48,058,5.970592369680476,1,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,,,,0.5466998754669987,0.11830635118306351,0.09838107098381071,0.34744707347447074,0.34744707347447074,0.25840597758405975,2.42,0.07250538406317301,0.2648959081119885,0.32591529073941133,0.21177315147164394,0.11055276381909548,0.9047322540473225,0.0043586550435865505,0.0006226650062266501,0.0012453300124533001,0.0012453300124533001,0.0,0.007471980074719801,0.0062266500622665,0.0,0.0006226650062266501,0.0,0.0,0.0,0.0,0.0,0.0,0.0012453300124533001,0.0006226650062266501,0.0,0.0049813200498132005,0.008717310087173101,0.0012453300124533001,0.00560398505603985,0.00311332503113325,0.007471980074719801,0.0018679950186799503,0.0062266500622665,0.00311332503113325,0.0018679950186799503,0.0006226650062266501,0.0006226650062266501,0.0006226650062266501,0.0,0.013075965130759652,0.00311332503113325,0.00311332503113325,0.0,0.0,0.0006226650062266501,0.0018679950186799503,0.0006226650062266501,0.0,0.0,82.0,11.11822222222225,650.0,53.0
08_059,08,48,059,5.917541355447885,0,1,1,0,0,0,0,2,0,3,3,0,1,0,0,1,0,0,,,,0.5288065843621399,0.12448559670781893,0.09156378600823045,0.37551440329218105,0.37551440329218105,0.2448559670781893,2.29,0.07236061684460261,0.25741399762752076,0.3167259786476868,0.21826809015421114,0.12336892052194544,0.9248971193415638,0.00205761316872428,0.00102880658436214,0.0,0.00102880658436214,0.00102880658436214,0.0051440329218107,0.00102880658436214,0.0,0.0,0.00205761316872428,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.0,0.006172839506172839,0.006172839506172839,0.01131687242798354,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00205761316872428,0.0,0.0,0.0,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.0051440329218107,0.006172839506172839,0.0,0.0,0.0,0.0,0.00823045267489712,0.0,0.0,0.0,47.0,9.593126780626749,612.0,63.0
08_060,08,49,060,6.048228752622767,25,2,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,1,22.0,22.0,10.0,0.5352697095435685,0.11701244813278008,0.07634854771784233,0.35601659751037346,0.35601659751037346,0.2946058091286307,2.44,0.04064272211720227,0.30812854442344045,0.29678638941398866,0.1994328922495274,0.13799621928166353,0.9360995850622407,0.004149377593360996,0.0008298755186721991,0.0,0.0,0.0008298755186721991,0.0,0.0016597510373443983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024896265560165973,0.0,0.0,0.0016597510373443983,0.0033195020746887966,0.0024896265560165973,0.004149377593360996,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.004979253112033195,0.0008298755186721991,0.0024896265560165973,0.004149377593360996,0.0,0.0,0.0008298755186721991,0.0016597510373443983,0.005809128630705394,0.0,0.0,0.0,0.005809128630705394,0.0,0.0008298755186721991,0.0,0.0,34.0,8.597301136363667,800.0,85.0
08_061,08,49,061,6.230730373143183,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,35.0,17.5,9.0,0.5168608215818516,0.12078479460453709,0.08706315144083385,0.37339055793991416,0.37339055793991416,0.2593500919681177,2.35,0.060155697098372256,0.31210191082802546,0.3283793347487615,0.1818825194621373,0.09341825902335456,0.9558553034947884,0.002452483139178418,0.0,0.0,0.0030656039239730227,0.0,0.004291845493562232,0.003678724708767627,0.002452483139178418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002452483139178418,0.0,0.0,0.0006131207847946045,0.004904966278356836,0.002452483139178418,0.0006131207847946045,0.0006131207847946045,0.0006131207847946045,0.0030656039239730227,0.002452483139178418,0.0018393623543838135,0.0006131207847946045,0.003678724708767627,0.001226241569589209,0.0,0.0,0.0006131207847946045,0.0,0.0,0.0,0.0,0.0006131207847946045,0.0,0.0,0.0,0.0,47.0,8.823529411764666,634.0,68.0
08_062,08,49,062,6.192956461569166,2,1,0,1,0,0,0,1,0,3,0,0,0,3,0,1,0,4,32.0,15.666666666666668,9.666666666666666,0.5264505119453925,0.08617747440273038,0.09812286689419795,0.3848122866894198,0.3848122866894198,0.26109215017064846,2.53,0.027384324834749764,0.28234183191690276,0.35410764872521244,0.18885741265344666,0.1274787535410765,0.9778156996587031,0.0008532423208191126,0.0,0.0,0.0,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0,0.0008532423208191126,0.0017064846416382253,0.0,0.0017064846416382253,0.0,0.0,0.0017064846416382253,0.0,0.0017064846416382253,0.0008532423208191126,0.0,0.0008532423208191126,0.0017064846416382253,0.0,0.0008532423208191126,0.0,0.0,0.0,0.0,0.0,19.0,12.083333333333334,925.0,80.0
08_063,08,49,063,6.2232650451353475,6,2,1,0,0,0,0,0,2,5,1,1,0,2,0,1,0,1,35.0,11.666666666666666,9.0,0.5147982062780269,0.08789237668161436,0.07443946188340807,0.3739910313901345,0.3739910313901345,0.31569506726457397,2.46,0.03758654797230465,0.26706231454005935,0.2809099901088032,0.21364985163204747,0.18793273986152326,0.95695067264574,0.0008968609865470852,0.0,0.0,0.0008968609865470852,0.0,0.0008968609865470852,0.0,0.0,0.0,0.0017937219730941704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008968609865470852,0.0026905829596412557,0.003587443946188341,0.0,0.0,0.0017937219730941704,0.0008968609865470852,0.0,0.0,0.0,0.0008968609865470852,0.0,0.0,0.0008968609865470852,0.0,0.004484304932735426,0.0017937219730941704,0.0,0.0008968609865470852,0.0,0.007174887892376682,0.0008968609865470852,0.0,0.0,0.0,29.0,7.232904596015158,703.0,98.0
08_064,08,49,064,6.588321638259583,0,4,0,0,0,1,1,3,0,5,0,0,0,0,1,0,0,1,80.0,16.0,9.0,0.5340522133938707,0.1362088535754824,0.08967082860385925,0.3615209988649262,0.3615209988649262,0.23723041997729852,2.51,0.061794019933554815,0.3009966777408638,0.35083056478405317,0.18006644518272424,0.08637873754152824,0.9432463110102156,0.004540295119182747,0.0005675368898978433,0.00170261066969353,0.00340522133938706,0.0,0.00340522133938706,0.003972758229284903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170261066969353,0.0011350737797956867,0.003972758229284903,0.0,0.00681044267877412,0.0056753688989784334,0.0,0.0,0.003972758229284903,0.0011350737797956867,0.0,0.0011350737797956867,0.0005675368898978433,0.00340522133938706,0.0,0.0,0.0,0.0011350737797956867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,9.151785714285749,671.0,80.0
08_065,08,50,065,6.761254847939436,0,0,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,1,18.0,9.0,9.0,0.48286229705351774,0.17318099819603128,0.1106434155141311,0.343956704750451,0.343956704750451,0.1407095610342754,2.77,0.04050073637702504,0.32547864506627394,0.34241531664212077,0.17304860088365243,0.08910162002945508,0.8177991581479255,0.003006614552014432,0.004810583283223091,0.0024052916416115455,0.0036079374624173183,0.0,0.004209260372820205,0.006013229104028864,0.0006013229104028864,0.0,0.004810583283223091,0.0,0.0,0.0,0.0,0.0,0.019242333132892364,0.0,0.0006013229104028864,0.00661455201443175,0.04810583283223091,0.0072158749248346366,0.004810583283223091,0.0006013229104028864,0.009019843656043296,0.0018039687312086591,0.003006614552014432,0.0036079374624173183,0.0012026458208057728,0.0,0.0012026458208057728,0.0006013229104028864,0.0012026458208057728,0.004810583283223091,0.015634395670475046,0.0024052916416115455,0.0024052916416115455,0.0006013229104028864,0.003006614552014432,0.0006013229104028864,0.0006013229104028864,0.0,0.0,71.0,9.330397463656084,541.0,57.0
08_066,08,50,066,6.994056023906498,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,33.0,10.25,9.5,0.5115681233933161,0.17544987146529564,0.11439588688946016,0.3393316195372751,0.3393316195372751,0.14203084832904883,2.81,0.03645007923930269,0.3589540412044374,0.3264659270998415,0.16164817749603805,0.0919175911251981,0.8014138817480719,0.005141388174807198,0.003213367609254499,0.0,0.008997429305912597,0.0012853470437017994,0.010925449871465296,0.013496143958868894,0.0006426735218508997,0.0,0.002570694087403599,0.0012853470437017994,0.0,0.0,0.0,0.0,0.014781491002570694,0.0,0.0,0.004498714652956298,0.05334190231362468,0.003213367609254499,0.0019280205655526992,0.002570694087403599,0.011568123393316195,0.002570694087403599,0.0006426735218508997,0.0038560411311053984,0.0,0.005784061696658098,0.0019280205655526992,0.0,0.0012853470437017994,0.002570694087403599,0.016709511568123392,0.0012853470437017994,0.0,0.0,0.004498714652956298,0.0012853470437017994,0.0,0.0,0.0,58.0,9.285714285714251,470.0,57.0
08_067,08,50,067,7.074245727371416,4,1,0,0,0,0,1,2,0,2,0,0,0,2,0,1,0,3,47.0,23.166666666666668,8.666666666666666,0.5127610208816705,0.14153132250580047,0.09396751740139211,0.3561484918793503,0.3561484918793503,0.19083526682134572,2.66,0.0411240575736806,0.3022618231665524,0.3461274845784784,0.181631254283756,0.10829335161069226,0.8277262180974478,0.008120649651972157,0.0017401392111368909,0.0,0.0075406032482598605,0.000580046403712297,0.008700696055684454,0.0075406032482598605,0.0017401392111368909,0.0,0.000580046403712297,0.002320185614849188,0.000580046403712297,0.0,0.0,0.0,0.013921113689095127,0.001160092807424594,0.0,0.0034802784222737818,0.022041763341067284,0.0034802784222737818,0.008120649651972157,0.0017401392111368909,0.013921113689095127,0.002320185614849188,0.001160092807424594,0.005220417633410673,0.0,0.001160092807424594,0.0,0.002320185614849188,0.001160092807424594,0.015081206496519721,0.013921113689095127,0.0017401392111368909,0.002900232018561485,0.0,0.0,0.004640371229698376,0.0,0.002900232018561485,0.0,71.0,10.354694870283,600.0,60.0
08_068,08,50,068,6.75966244117493,7,0,3,0,2,0,0,0,2,4,0,2,0,5,0,1,0,1,29.0,14.5,8.0,0.5292853304674906,0.1493820526598603,0.12251477700161204,0.3181085437936593,0.3181085437936593,0.18645889306824287,2.84,0.04977664326738992,0.34077855775366944,0.34077855775366944,0.17038927887683472,0.07849393746011486,0.7635679742074154,0.0021493820526598604,0.0005373455131649651,0.0016120365394948952,0.0026867275658248252,0.0005373455131649651,0.008597528210639442,0.006448146157979581,0.0,0.0,0.0,0.0010746910263299302,0.0,0.0,0.0,0.0,0.017195056421278884,0.0005373455131649651,0.0016120365394948952,0.009134873723804407,0.06018269747447609,0.005910800644814616,0.008597528210639442,0.007522837184309511,0.026329930145083287,0.0010746910263299302,0.0026867275658248252,0.0026867275658248252,0.0,0.004298764105319721,0.004298764105319721,0.0005373455131649651,0.0016120365394948952,0.005910800644814616,0.0231058570660935,0.0,0.0,0.0,0.0016120365394948952,0.006985491671144546,0.0,0.0,0.0,106.0,9.8360655737705,578.0,60.0
08_069,08,50,069,6.704897401927855,10,3,1,1,0,0,1,0,0,5,0,2,0,2,0,0,0,2,27.0,13.5,9.5,0.5223978919631094,0.12911725955204217,0.10408432147562582,0.35111989459815546,0.35111989459815546,0.18906455862977603,2.73,0.03819709702062643,0.3445378151260504,0.33231474407944994,0.16959511077158135,0.09472880061115355,0.7661396574440053,0.005270092226613966,0.0006587615283267457,0.0006587615283267457,0.001976284584980237,0.0,0.011198945981554678,0.0032938076416337285,0.001976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0013175230566534915,0.0,0.003952569169960474,0.0691699604743083,0.011198945981554678,0.00461133069828722,0.003952569169960474,0.011857707509881422,0.0013175230566534915,0.001976284584980237,0.00461133069828722,0.0,0.011198945981554678,0.0013175230566534915,0.002635046113306983,0.002635046113306983,0.0032938076416337285,0.0230566534914361,0.0,0.01383399209486166,0.0,0.0,0.0006587615283267457,0.0,0.0,0.0,97.0,9.621680402930417,535.0,54.0
08_070,08,50,070,6.622728278244382,0,1,3,2,0,0,1,3,2,5,2,1,0,2,1,0,0,1,19.0,9.5,8.0,0.5362608117099135,0.15635395874916833,0.08449767132401863,0.3147039254823686,0.3147039254823686,0.18962075848303392,2.67,0.051036682615629984,0.33253588516746413,0.3277511961722488,0.18819776714513556,0.08373205741626795,0.7425149700598802,0.00998003992015968,0.0,0.0,0.008649367930805056,0.0,0.017964071856287425,0.0053226879574184965,0.0,0.0006653359946773121,0.0,0.0,0.0,0.0,0.0,0.0,0.012641383898868928,0.0013306719893546241,0.0006653359946773121,0.00332667997338656,0.07651363938789088,0.00332667997338656,0.011976047904191617,0.0013306719893546241,0.01929474384564205,0.0,0.0013306719893546241,0.010645375914836993,0.0,0.009314703925482368,0.00665335994677312,0.0006653359946773121,0.0,0.00665335994677312,0.023952095808383235,0.0006653359946773121,0.00665335994677312,0.0,0.0,0.0006653359946773121,0.0,0.0,0.0,89.0,9.930555555555584,586.0,56.0
08_071,08,50,071,6.547735705533037,8,3,1,1,0,0,0,0,3,7,2,0,0,3,0,0,0,1,40.0,13.333333333333334,,0.5136334812935954,0.13253012048192772,0.10589727330374128,0.3608116677235257,0.3608116677235257,0.20228281547241597,2.61,0.054451802796173655,0.31125827814569534,0.3355408388520971,0.18910963944076528,0.08830022075055188,0.7926442612555485,0.0050729232720355105,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0,0.0050729232720355105,0.0012682308180088776,0.0,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0,0.0,0.0006341154090044388,0.02155992390615092,0.0,0.0,0.006975269499048827,0.06975269499048826,0.009511731135066582,0.0057070386810399495,0.004438807863031071,0.013950538998097653,0.0019023462270133164,0.0019023462270133164,0.0063411540900443885,0.0,0.003804692454026633,0.0019023462270133164,0.0006341154090044388,0.0025364616360177552,0.0006341154090044388,0.014584654407102092,0.0,0.0057070386810399495,0.0,0.0019023462270133164,0.0025364616360177552,0.0,0.0,0.0,104.0,9.413625,563.0,59.0
08_072,08,50,072,6.535274184975209,4,3,0,1,0,0,0,0,0,6,0,1,0,1,0,0,0,0,,,,0.5294117647058824,0.14209320091673033,0.1092436974789916,0.3162719633307869,0.3162719633307869,0.2475171886936593,2.73,0.05845323741007194,0.2886690647482014,0.32643884892086333,0.20863309352517986,0.10071942446043165,0.8105423987776929,0.004583651642475172,0.0,0.0,0.0015278838808250573,0.0,0.019098548510313215,0.004583651642475172,0.0,0.0,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0,0.0,0.0,0.009167303284950344,0.0,0.0,0.0030557677616501145,0.06646294881588999,0.009167303284950344,0.004583651642475172,0.0,0.009931245225362872,0.0007639419404125286,0.0030557677616501145,0.0,0.0,0.0038197097020626434,0.0,0.0,0.0,0.016042780748663103,0.013750954927425516,0.0,0.0,0.0015278838808250573,0.0,0.0,0.0015278838808250573,0.0,0.0,69.0,10.212736373748584,596.0,58.0
08_073,08,50,073,6.411156988673411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64.66666666666667,35.166666666666664,9.0,0.5309734513274337,0.14454277286135694,0.09734513274336283,0.32271386430678467,0.32271386430678467,0.17876106194690267,2.33,0.07863604732080724,0.28322894919972164,0.3465553235908142,0.19832985386221294,0.081419624217119,0.7498525073746313,0.007079646017699115,0.0005899705014749262,0.0,0.005309734513274336,0.0,0.015339233038348082,0.012389380530973451,0.0029498525073746312,0.0,0.0029498525073746312,0.002359882005899705,0.0,0.0,0.0,0.0,0.010619469026548672,0.0,0.0005899705014749262,0.008259587020648967,0.05191740412979351,0.00471976401179941,0.0058997050147492625,0.00943952802359882,0.01415929203539823,0.0017699115044247787,0.00943952802359882,0.011799410029498525,0.0035398230088495575,0.007669616519174041,0.0,0.0,0.0029498525073746312,0.011799410029498525,0.005309734513274336,0.0,0.014749262536873156,0.0,0.008849557522123894,0.0035398230088495575,0.0,0.0005899705014749262,0.0,142.0,11.956521739130416,535.0,46.0
08_074,08,50,074,6.604675610330687,62,4,0,3,1,0,0,1,1,9,2,1,0,8,0,0,0,2,31.5,9.5,8.0,0.5261248185776488,0.15384615384615385,0.10449927431059507,0.3330914368650218,0.3330914368650218,0.18722786647314948,2.56,0.044580419580419584,0.34440559440559443,0.3041958041958042,0.19230769230769232,0.10576923076923077,0.7576197387518142,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.0,0.015239477503628448,0.01088534107402032,0.0021770682148040637,0.0,0.00362844702467344,0.0021770682148040637,0.0,0.0,0.0,0.0,0.022496371552975326,0.0,0.0,0.007982583454281567,0.06313497822931785,0.005805515239477504,0.0050798258345428155,0.002902757619738752,0.023947750362844702,0.0021770682148040637,0.0021770682148040637,0.00725689404934688,0.002902757619738752,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0,0.013062409288824383,0.007982583454281567,0.0,0.006531204644412192,0.0050798258345428155,0.000725689404934688,0.006531204644412192,0.0,0.0,0.0,92.0,10.642857142857167,552.0,54.0
08_075,08,51,075,6.4466798130810945,18,4,7,9,1,0,2,0,4,11,2,2,0,11,0,0,0,2,17.5,13.75,,0.5369091874668083,0.12798725438130643,0.09399893786510886,0.35422198619224643,0.35422198619224643,0.21508231545406267,2.44,0.05036855036855037,0.27088452088452086,0.3083538083538084,0.22358722358722358,0.13144963144963145,0.7854487519915029,0.005841741901221455,0.002124269782262347,0.0010621348911311736,0.0053106744556558685,0.0005310674455655868,0.003186404673393521,0.0005310674455655868,0.0005310674455655868,0.0010621348911311736,0.0010621348911311736,0.004248539564524694,0.0015932023366967605,0.0,0.0,0.0,0.01009028146574615,0.0005310674455655868,0.0,0.007966011683483803,0.058417419012214554,0.004248539564524694,0.007434944237918215,0.007966011683483803,0.008497079129049389,0.002124269782262347,0.0037174721189591076,0.010621348911311737,0.0005310674455655868,0.0026553372278279343,0.0005310674455655868,0.0037174721189591076,0.0010621348911311736,0.01009028146574615,0.007966011683483803,0.0053106744556558685,0.003186404673393521,0.0,0.0026553372278279343,0.01009028146574615,0.0,0.0,0.0,117.0,10.691701680672251,570.0,54.0
08_076,08,51,076,6.210858757378375,9,5,6,6,0,0,3,2,3,6,2,2,0,8,0,0,0,1,26.0,13.0,9.0,0.5406107862248213,0.10526315789473684,0.08057179987004548,0.3092917478882391,0.3092917478882391,0.3014944769330734,2.3,0.0631424375917768,0.2841409691629956,0.30323054331864907,0.2195301027900147,0.11600587371512482,0.8576998050682261,0.00649772579597141,0.001949317738791423,0.001299545159194282,0.0,0.001299545159194282,0.002599090318388564,0.004548408057179987,0.000649772579597141,0.000649772579597141,0.0,0.0,0.0,0.002599090318388564,0.0,0.0,0.002599090318388564,0.001949317738791423,0.000649772579597141,0.003898635477582846,0.043534762833008445,0.005847953216374269,0.002599090318388564,0.001949317738791423,0.007797270955165692,0.003898635477582846,0.0,0.007797270955165692,0.000649772579597141,0.0,0.0,0.0,0.000649772579597141,0.009746588693957114,0.011695906432748537,0.0,0.000649772579597141,0.0,0.001299545159194282,0.00649772579597141,0.0,0.0,0.0,111.0,10.9062695924765,614.0,57.0
08_077,08,51,077,6.35001654896502,5,2,0,0,0,0,0,2,0,10,0,1,0,2,0,0,0,3,25.0,15.833333333333334,8.666666666666666,0.5373665480427047,0.14306049822064057,0.10747330960854093,0.3701067615658363,0.3701067615658363,0.19572953736654805,2.49,0.04773869346733668,0.3659966499162479,0.3509212730318258,0.1490787269681742,0.0661641541038526,0.8896797153024911,0.0028469750889679717,0.0007117437722419929,0.0,0.0035587188612099642,0.0014234875444839859,0.0007117437722419929,0.002135231316725979,0.0,0.0,0.0,0.0007117437722419929,0.0,0.0,0.0,0.0,0.0199288256227758,0.0,0.0007117437722419929,0.0035587188612099642,0.018505338078291814,0.004270462633451958,0.004270462633451958,0.0007117437722419929,0.004270462633451958,0.0007117437722419929,0.0007117437722419929,0.0056939501779359435,0.0,0.0,0.0014234875444839859,0.0,0.0007117437722419929,0.0028469750889679717,0.0035587188612099642,0.0014234875444839859,0.0056939501779359435,0.0,0.0,0.0028469750889679717,0.0,0.0,0.0,21.0,7.768779275599125,543.0,72.0
08_078,08,51,078,6.248478709710962,1,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,1,3,36.666666666666664,16.25,9.0,0.5393333333333333,0.12,0.07,0.364,0.364,0.222,2.23,0.057882711348057884,0.2840822543792841,0.32825590251332826,0.20182787509520184,0.11652703731911652,0.784,0.012666666666666666,0.0013333333333333333,0.0013333333333333333,0.010666666666666666,0.0,0.007333333333333333,0.006,0.002,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0006666666666666666,0.0026666666666666666,0.04466666666666667,0.010666666666666666,0.013333333333333334,0.005333333333333333,0.01,0.0026666666666666666,0.004,0.013333333333333334,0.0013333333333333333,0.002,0.0013333333333333333,0.006666666666666667,0.0,0.004666666666666667,0.006666666666666667,0.0,0.0033333333333333335,0.0,0.006666666666666667,0.005333333333333333,0.0,0.0,0.0,130.0,12.471286231884084,525.0,46.0
