Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Russia,Nationality_Germany,Nationality_Romania,Nationality_Portugal,Nationality_Ucrany,Nationality_Poland,Nationality_Netherlands,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Venezuela,Nationality_Peru,Nationality_Argentina,Nationality_Bolivia,Nationality_Brazil,Nationality_Ecuador,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Chile,Nationality_Paraguay,Nationality_Cuba,Nationality_Uruguay,Nationality_Pakistan,Nationality_China,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania
10_060,10,68,060,3.246089340352278,42,7,4,11,6,0,2,5,0,29,8,0,0,10,1,0,0,32,110.25,42.83697916666667,9.692307692307692,0.5003065603923973,0.13243408951563457,0.0950337216431637,0.27774371551195587,0.3764561618638872,0.11833231146535868,2.46,0.12410329985652797,0.22381635581061693,0.2532281205164993,0.37087517934002867,0.7026364193746168,0.055793991416309016,0.020846106683016553,0.012875536480686695,0.004904966278356836,0.007357449417535254,0.005518087063151441,0.003678724708767627,0.0030656039239730227,0.0030656039239730227,0.004904966278356836,0.004291845493562232,0.0061312078479460455,0.001226241569589209,0.0,0.0006131207847946045,0.009809932556713672,0.001226241569589209,0.001226241569589209,0.00797057020232986,0.002452483139178418,0.014101778050275904,0.002452483139178418,0.011036174126302882,0.002452483139178418,0.00674432863274065,0.0006131207847946045,0.0,0.0018393623543838135,0.004291845493562232,0.0,0.003678724708767627,0.0,0.049049662783568364,0.0030656039239730227,0.001226241569589209,0.010423053341508276,0.0,0.001226241569589209,0.0,0.0006131207847946045,0.0,0.001226241569589209
10_061,10,68,061,3.080141227091377,16,6,3,10,4,0,0,2,2,16,2,1,0,3,0,0,0,23,78.04347826086956,36.29710144927537,9.65,0.519821328866555,0.13344500279173646,0.07537688442211055,0.17643774427694026,0.37465103294249025,0.2400893355667225,2.46,0.14230019493177387,0.2046783625730994,0.2794022092267706,0.3424301494476933,0.8431044109436069,0.036292573981016193,0.017308766052484645,0.006141820212171971,0.0072585147962032385,0.006141820212171971,0.0005583472920156337,0.0033500837520938024,0.00446677833612507,0.0005583472920156337,0.0033500837520938024,0.0,0.0011166945840312675,0.002233389168062535,0.0011166945840312675,0.0011166945840312675,0.0016750418760469012,0.0,0.0,0.0005583472920156337,0.0005583472920156337,0.0033500837520938024,0.0005583472920156337,0.006700167504187605,0.0005583472920156337,0.005025125628140704,0.0016750418760469012,0.0011166945840312675,0.0027917364600781687,0.0005583472920156337,0.0,0.0,0.0,0.006141820212171971,0.008375209380234505,0.0,0.0011166945840312675,0.0005583472920156337,0.0,0.0,0.0,0.0,0.002233389168062535
10_062,10,68,062,3.1962678705482634,12,3,6,10,4,0,1,0,2,17,2,0,0,5,0,0,0,14,73.21428571428571,23.446428571428573,9.416666666666666,0.5170157068062827,0.14267015706806283,0.09554973821989529,0.181282722513089,0.3913612565445026,0.18913612565445026,2.56,0.11016949152542373,0.23035439137134053,0.27041602465331277,0.3543913713405239,0.8396596858638743,0.0281413612565445,0.021596858638743454,0.007853403141361256,0.0032722513089005235,0.007853403141361256,0.0,0.0013089005235602095,0.0006544502617801048,0.002617801047120419,0.0006544502617801048,0.0,0.0058900523560209425,0.0,0.0,0.0,0.0013089005235602095,0.001963350785340314,0.0,0.0006544502617801048,0.0,0.007198952879581152,0.001963350785340314,0.005235602094240838,0.003926701570680628,0.0058900523560209425,0.002617801047120419,0.0,0.0032722513089005235,0.0006544502617801048,0.0,0.0,0.0006544502617801048,0.01112565445026178,0.010471204188481676,0.0,0.0,0.0,0.0032722513089005235,0.001963350785340314,0.0013089005235602095,0.0,0.0
10_063,10,68,063,3.198508587651127,10,3,3,5,2,0,3,3,1,9,2,3,1,5,0,1,0,14,68.5,28.273809523809522,9.333333333333334,0.5162337662337663,0.12256493506493507,0.07873376623376624,0.19805194805194806,0.37905844155844154,0.2215909090909091,2.67,0.16744621141253507,0.2469597754911132,0.25631431244153413,0.293732460243218,0.8271103896103896,0.03165584415584415,0.01461038961038961,0.011363636363636364,0.003246753246753247,0.008116883116883116,0.008116883116883116,0.005681818181818182,0.0,0.0,0.007305194805194805,0.0,0.00487012987012987,0.0016233766233766235,0.0,0.0008116883116883117,0.005681818181818182,0.0,0.0008116883116883117,0.0016233766233766235,0.003246753246753247,0.0016233766233766235,0.005681818181818182,0.003246753246753247,0.002435064935064935,0.003246753246753247,0.0016233766233766235,0.0,0.0016233766233766235,0.0016233766233766235,0.0,0.0016233766233766235,0.002435064935064935,0.003246753246753247,0.013798701298701298,0.0,0.0016233766233766235,0.0,0.0,0.0,0.0,0.0,0.0008116883116883117
10_064,10,68,064,2.9952583891518976,16,3,2,13,5,0,6,6,3,31,1,1,0,8,2,1,0,23,66.73913043478261,23.265217391304343,9.526315789473685,0.5213523131672598,0.1387900355871886,0.08125741399762752,0.2704626334519573,0.3469750889679715,0.16251482799525505,2.4,0.12656467315716272,0.19749652294853964,0.25521557719054244,0.38386648122392214,0.7538552787663108,0.05516014234875445,0.01720047449584816,0.014234875444839857,0.005338078291814947,0.014234875444839857,0.005338078291814947,0.005931198102016607,0.0029655990510083037,0.0017793594306049821,0.004151838671411625,0.0029655990510083037,0.0017793594306049821,0.004744958481613286,0.0017793594306049821,0.0011862396204033216,0.005338078291814947,0.0011862396204033216,0.0,0.005338078291814947,0.0,0.014234875444839857,0.0011862396204033216,0.010083036773428233,0.0005931198102016608,0.005338078291814947,0.0011862396204033216,0.0011862396204033216,0.004744958481613286,0.002372479240806643,0.0017793594306049821,0.0,0.0005931198102016608,0.00771055753262159,0.01542111506524318,0.0,0.0005931198102016608,0.0,0.0011862396204033216,0.0017793594306049821,0.0005931198102016608,0.0,0.0005931198102016608
10_065,10,68,065,3.173677822067602,6,3,0,0,2,0,0,9,1,14,3,0,0,9,3,0,0,15,83.13333333333334,25.213888888888892,9.666666666666666,0.5246105919003116,0.15202492211838006,0.07912772585669782,0.205607476635514,0.4031152647975078,0.1601246105919003,2.5,0.14625092798812175,0.19079435783221974,0.27839643652561247,0.34743875278396436,0.815576323987539,0.040498442367601244,0.020560747663551402,0.013707165109034268,0.008722741433021807,0.007476635514018692,0.0012461059190031153,0.003115264797507788,0.003738317757009346,0.0024922118380062306,0.003115264797507788,0.001869158878504673,0.0012461059190031153,0.0012461059190031153,0.0024922118380062306,0.0,0.003738317757009346,0.0006230529595015577,0.0024922118380062306,0.001869158878504673,0.003738317757009346,0.0012461059190031153,0.001869158878504673,0.01059190031152648,0.0012461059190031153,0.003115264797507788,0.0006230529595015577,0.001869158878504673,0.0,0.0024922118380062306,0.0,0.0,0.0,0.004984423676012461,0.008722741433021807,0.0006230529595015577,0.0012461059190031153,0.0006230529595015577,0.0,0.0,0.0006230529595015577,0.0,0.0012461059190031153
10_066,10,68,066,2.9453093471981537,4,4,4,1,1,0,2,5,7,23,4,2,0,8,0,0,0,13,72.38461538461539,26.21062271062271,9.6,0.5058493214787084,0.16846045858680392,0.09686476368741226,0.18483855872718766,0.386055217594759,0.16378100140383717,2.59,0.12305922944220817,0.1926394479585969,0.2535940195514664,0.3881541115583669,0.8015910154422087,0.031820308844174076,0.018249883013570427,0.008423022929340197,0.010294805802526907,0.007955077211043519,0.0018717828731867104,0.003275620028076743,0.0014038371548900327,0.002339728591483388,0.005615348619560131,0.003275620028076743,0.0018717828731867104,0.0014038371548900327,0.0018717828731867104,0.0,0.002339728591483388,0.0,0.0009358914365933552,0.009358914365933552,0.0018717828731867104,0.004211511464670099,0.004679457182966776,0.007487131492746842,0.0014038371548900327,0.0028076743097800653,0.0004679457182966776,0.0,0.0014038371548900327,0.0018717828731867104,0.003275620028076743,0.0028076743097800653,0.0004679457182966776,0.0018717828731867104,0.02339728591483388,0.0004679457182966776,0.003275620028076743,0.0004679457182966776,0.0,0.0,0.0004679457182966776,0.0,0.0004679457182966776
10_067,10,68,067,2.9173694707813502,6,1,2,1,1,1,2,5,1,17,2,0,1,6,2,0,0,7,57.714285714285715,18.642857142857142,9.8,0.5238095238095238,0.21402407116692831,0.11669283097854527,0.14285714285714285,0.43746729461015177,0.08895866038723181,2.94,0.07855191256830601,0.13866120218579234,0.2540983606557377,0.4849726775956284,0.8341182626896912,0.029304029304029304,0.018838304552590265,0.01098901098901099,0.007849293563579277,0.008895866038723181,0.0010465724751439038,0.0031397174254317113,0.0005232862375719519,0.004186289900575615,0.003663003663003663,0.0026164311878597592,0.0010465724751439038,0.008895866038723181,0.0010465724751439038,0.0,0.0005232862375719519,0.0,0.0,0.0010465724751439038,0.0,0.006802721088435374,0.0005232862375719519,0.0020931449502878076,0.0,0.004186289900575615,0.0,0.0,0.0010465724751439038,0.0005232862375719519,0.0,0.0,0.0,0.004709576138147566,0.021454735740450027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_068,10,68,068,3.094623766721038,5,3,1,1,1,0,0,3,3,10,3,0,0,2,1,1,1,7,78.42857142857143,27.142857142857142,9.8,0.5039180229053647,0.2007233273056058,0.10548523206751055,0.14526823387582882,0.4388185654008439,0.10970464135021098,2.72,0.09784283513097072,0.15639445300462249,0.26887519260400616,0.4322033898305085,0.8571428571428571,0.016877637130801686,0.012055455093429777,0.012055455093429777,0.004822182037371911,0.007836045810729355,0.0006027727546714888,0.004219409282700422,0.0006027727546714888,0.006027727546714889,0.0012055455093429777,0.0018083182640144665,0.0024110910186859553,0.0,0.0006027727546714888,0.003616636528028933,0.004822182037371911,0.0006027727546714888,0.0006027727546714888,0.0006027727546714888,0.0006027727546714888,0.0024110910186859553,0.0006027727546714888,0.007233273056057866,0.0054249547920434,0.0006027727546714888,0.0024110910186859553,0.0,0.0012055455093429777,0.0006027727546714888,0.0030138637733574444,0.0012055455093429777,0.0006027727546714888,0.0006027727546714888,0.007233273056057866,0.0006027727546714888,0.0024110910186859553,0.0,0.0006027727546714888,0.0,0.0,0.0,0.0006027727546714888
10_069,10,68,069,3.4263823133748126,1,3,0,1,1,0,1,0,1,17,2,0,1,2,1,0,1,24,93.0,27.885416666666668,9.294117647058824,0.5182215743440233,0.21865889212827988,0.07543731778425657,0.18221574344023322,0.4012390670553936,0.12244897959183673,2.56,0.14096499526963102,0.17360454115421003,0.23178807947019867,0.4224219489120151,0.7933673469387755,0.03462099125364432,0.012026239067055394,0.013119533527696793,0.005466472303206997,0.009110787172011662,0.0032798833819241984,0.0047376093294460644,0.00036443148688046647,0.0018221574344023323,0.004373177842565598,0.0018221574344023323,0.004008746355685131,0.00036443148688046647,0.0018221574344023323,0.0007288629737609329,0.0047376093294460644,0.00036443148688046647,0.0007288629737609329,0.006559766763848397,0.006924198250728863,0.009110787172011662,0.002186588921282799,0.0029154518950437317,0.0014577259475218659,0.008017492711370262,0.0036443148688046646,0.0010932944606413995,0.0014577259475218659,0.0014577259475218659,0.00036443148688046647,0.00036443148688046647,0.00036443148688046647,0.0007288629737609329,0.03097667638483965,0.0,0.0014577259475218659,0.00036443148688046647,0.0,0.0010932944606413995,0.0007288629737609329,0.0,0.0007288629737609329
