Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Germany,Nationality_Romania,Nationality_Russia,Nationality_Portugal,Nationality_Ucrany,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Greece,Nationality_Ireland,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Peru,Nationality_Venezuela,Nationality_Bolivia,Nationality_Ecuador,Nationality_Argentina,Nationality_Brazil,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Chile,Nationality_Paraguay,Nationality_Cuba,Nationality_Uruguay,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania
09_076,09,62,076,4.519074625455049,1,2,3,0,1,0,0,1,0,3,0,0,0,4,0,0,0,6,36.166666666666664,19.416666666666668,8.8,0.5468215994531784,0.12030075187969924,0.0758714969241285,0.3875598086124402,0.3875598086124402,0.22009569377990432,2.28,0.046875,0.159375,0.2359375,0.2875,0.25234375,0.8585099111414901,0.012987012987012988,0.003417634996582365,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.009569377990430622,0.0,0.012987012987012988,0.0,0.004101161995898838,0.0,0.001367053998632946,0.0,0.000683526999316473,0.0,0.005468215994531784,0.0,0.0,0.000683526999316473,0.005468215994531784,0.009569377990430622,0.004101161995898838,0.007518796992481203,0.00888585099111415,0.001367053998632946,0.0,0.006151742993848257,0.000683526999316473,0.0,0.003417634996582365,0.002734107997265892,0.000683526999316473,0.01161995898838004,0.004784688995215311,0.0,0.000683526999316473,0.0,0.010252904989747095,0.0,0.0,0.0,0.0
09_077,09,62,077,4.370977369748663,6,2,2,3,0,0,4,1,4,7,1,0,0,6,0,0,0,5,31.8,20.7,10.0,0.5550031075201989,0.12305779987569919,0.08576755748912368,0.3704164077066501,0.3704164077066501,0.24114356743318832,2.32,0.04357142857142857,0.16,0.245,0.2692857142857143,0.2571428571428571,0.8645121193287756,0.011808576755748913,0.00435052827843381,0.001243008079552517,0.0018645121193287756,0.00435052827843381,0.002486016159105034,0.0,0.0,0.0,0.0006215040397762585,0.001243008079552517,0.0,0.001243008079552517,0.0,0.0,0.006836544437538844,0.0,0.0,0.006215040397762586,0.004972032318210068,0.005593536357986327,0.00435052827843381,0.012430080795525171,0.002486016159105034,0.004972032318210068,0.0018645121193287756,0.004972032318210068,0.0006215040397762585,0.00435052827843381,0.0018645121193287756,0.0018645121193287756,0.0006215040397762585,0.022995649471721565,0.0,0.0,0.0,0.002486016159105034,0.002486016159105034,0.00435052827843381,0.0,0.0,0.0
09_078,09,62,078,4.23087483443367,6,2,2,0,1,2,1,8,0,7,6,0,0,6,0,1,0,3,41.666666666666664,16.166666666666668,8.0,0.535427807486631,0.12032085561497326,0.10427807486631016,0.35962566844919786,0.35962566844919786,0.20855614973262032,2.56,0.03300076745970836,0.15425940138142746,0.24481964696853414,0.27551803530314656,0.2724481964696853,0.821524064171123,0.0106951871657754,0.00267379679144385,0.001336898395721925,0.0006684491978609625,0.012032085561497326,0.0033422459893048127,0.0,0.002005347593582888,0.0,0.0,0.00267379679144385,0.001336898395721925,0.0,0.0006684491978609625,0.001336898395721925,0.004010695187165776,0.002005347593582888,0.0006684491978609625,0.012032085561497326,0.016042780748663103,0.0053475935828877,0.008689839572192513,0.0106951871657754,0.004679144385026738,0.004010695187165776,0.001336898395721925,0.004679144385026738,0.002005347593582888,0.0006684491978609625,0.008021390374331552,0.0066844919786096255,0.0006684491978609625,0.0213903743315508,0.0006684491978609625,0.0,0.0006684491978609625,0.00267379679144385,0.008021390374331552,0.0066844919786096255,0.0006684491978609625,0.0,0.0
09_079,09,62,079,4.297223779044749,7,4,4,5,4,0,1,5,3,9,2,1,0,4,1,0,0,8,46.0,19.225,9.166666666666666,0.5340632603406326,0.11618004866180048,0.09793187347931874,0.35827250608272504,0.35827250608272504,0.23357664233576642,2.43,0.013194444444444444,0.1597222222222222,0.24375,0.3055555555555556,0.25972222222222224,0.8491484184914841,0.012773722627737226,0.0036496350364963502,0.0,0.005474452554744526,0.0024330900243309003,0.004866180048661801,0.0018248175182481751,0.0018248175182481751,0.0006082725060827251,0.0,0.0,0.0,0.0,0.0,0.0012165450121654502,0.004257907542579075,0.0006082725060827251,0.0012165450121654502,0.009732360097323601,0.012773722627737226,0.012165450121654502,0.006690997566909975,0.013990267639902677,0.006690997566909975,0.0030413625304136255,0.0006082725060827251,0.004257907542579075,0.0006082725060827251,0.0,0.011557177615571776,0.0,0.0012165450121654502,0.012165450121654502,0.004257907542579075,0.0006082725060827251,0.0006082725060827251,0.0012165450121654502,0.0006082725060827251,0.0,0.0,0.0,0.0
09_080,09,62,080,4.095303732997088,4,2,1,3,1,0,1,1,0,11,2,1,0,5,1,0,0,4,56.75,16.291666666666664,9.0,0.5084372707263389,0.1078503301540719,0.08143800440205429,0.3558327219369039,0.3558327219369039,0.2443140132061629,2.5,0.022425249169435217,0.1818936877076412,0.2350498338870432,0.2632890365448505,0.276578073089701,0.842993396918562,0.019809244314013204,0.003668378576669112,0.00293470286133529,0.0022010271460014674,0.00586940572267058,0.005135730007336757,0.004402054292002935,0.00586940572267058,0.0007336757153338225,0.0,0.00293470286133529,0.0,0.0007336757153338225,0.0007336757153338225,0.0007336757153338225,0.01173881144534116,0.0,0.0,0.009537784299339692,0.003668378576669112,0.00880410858400587,0.00586940572267058,0.006603081438004402,0.005135730007336757,0.003668378576669112,0.00293470286133529,0.005135730007336757,0.0022010271460014674,0.0007336757153338225,0.0,0.0007336757153338225,0.0,0.013939838591342627,0.0007336757153338225,0.0,0.0022010271460014674,0.0,0.00586940572267058,0.0,0.0,0.0,0.0
09_081,09,62,081,4.094514541176184,7,2,2,4,2,0,3,2,1,16,1,0,0,4,1,0,0,7,45.285714285714285,16.276190476190475,10.0,0.5492877492877493,0.12877492877492877,0.0962962962962963,0.3578347578347578,0.3578347578347578,0.2056980056980057,2.46,0.018530774321641297,0.15883520847121113,0.2627399073461284,0.2680344142951688,0.2700198544010589,0.8472934472934472,0.010826210826210826,0.005128205128205128,0.002279202279202279,0.003988603988603989,0.006837606837606838,0.006837606837606838,0.0,0.0062678062678062675,0.0005698005698005698,0.004558404558404558,0.0011396011396011395,0.0005698005698005698,0.0005698005698005698,0.0,0.0005698005698005698,0.003418803418803419,0.0005698005698005698,0.0017094017094017094,0.009116809116809116,0.007407407407407408,0.0062678062678062675,0.007977207977207978,0.0062678062678062675,0.004558404558404558,0.003988603988603989,0.0,0.0017094017094017094,0.002849002849002849,0.004558404558404558,0.002279202279202279,0.002849002849002849,0.0,0.022222222222222223,0.005128205128205128,0.0,0.0,0.0,0.0011396011396011395,0.002279202279202279,0.0011396011396011395,0.0,0.0
09_082,09,62,082,3.9324362382711837,11,3,5,1,0,0,3,6,1,21,5,0,0,7,0,2,0,15,48.2,25.297777777777778,8.8,0.5304606240713224,0.1347201584943041,0.0941059930658742,0.3813769192669638,0.3813769192669638,0.1723625557206538,2.57,0.026589595375722544,0.1554913294797688,0.23815028901734103,0.25953757225433527,0.29884393063583814,0.826151560178306,0.013868251609707775,0.0064388311045071814,0.0024764735017335313,0.0004952947003467063,0.0024764735017335313,0.006934125804853888,0.0029717682020802376,0.0009905894006934125,0.0,0.0029717682020802376,0.00396235760277365,0.0,0.0004952947003467063,0.0004952947003467063,0.0,0.011391778107974244,0.0004952947003467063,0.0,0.0079247152055473,0.011391778107974244,0.009410599306587419,0.009905894006934125,0.005943536404160475,0.005943536404160475,0.0014858841010401188,0.001981178801386825,0.0004952947003467063,0.0,0.0009905894006934125,0.001981178801386825,0.0009905894006934125,0.0004952947003467063,0.014363546310054482,0.008420009905894007,0.0004952947003467063,0.0079247152055473,0.0,0.01188707280832095,0.003467062902426944,0.0,0.0,0.0
09_083,09,63,083,3.9496790788075127,2,2,0,0,2,0,0,0,1,5,0,1,0,2,0,0,0,9,49.666666666666664,19.067460317460316,9.0,0.5377475247524752,0.1379950495049505,0.08972772277227722,0.33910891089108913,0.33910891089108913,0.24443069306930693,2.47,0.028985507246376812,0.1673913043478261,0.23623188405797102,0.28840579710144926,0.25507246376811593,0.8415841584158416,0.012995049504950494,0.008044554455445545,0.0024752475247524753,0.0024752475247524753,0.009900990099009901,0.0037128712871287127,0.0024752475247524753,0.005569306930693069,0.0,0.0006188118811881188,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0037128712871287127,0.003094059405940594,0.005569306930693069,0.003094059405940594,0.003094059405940594,0.0037128712871287127,0.006806930693069307,0.006188118811881188,0.0018564356435643563,0.0037128712871287127,0.004331683168316832,0.0,0.0006188118811881188,0.0049504950495049506,0.0024752475247524753,0.0037128712871287127,0.022896039603960396,0.0,0.0012376237623762376,0.0037128712871287127,0.0,0.0,0.0,0.006188118811881188,0.0,0.0
09_084,09,63,084,3.7166116026822684,9,2,10,8,3,0,1,1,1,11,1,0,0,6,1,0,0,8,49.0,24.458333333333332,9.5,0.5142531356898518,0.12200684150513112,0.08551881413911061,0.3654503990877993,0.3654503990877993,0.20467502850627137,2.45,0.011772400261608895,0.13865271419228253,0.24133420536298233,0.27141922825376064,0.32177894048397643,0.8329532497149373,0.023375142531356898,0.005131128848346636,0.0028506271379703536,0.0017103762827822121,0.003990877993158495,0.005701254275940707,0.005701254275940707,0.009122006841505131,0.0005701254275940707,0.002280501710376283,0.0005701254275940707,0.0,0.0,0.0,0.0005701254275940707,0.007411630558722919,0.0,0.0,0.006271379703534778,0.003990877993158495,0.00855188141391106,0.0068415051311288486,0.006271379703534778,0.0017103762827822121,0.006271379703534778,0.004561003420752566,0.0028506271379703536,0.002280501710376283,0.005701254275940707,0.0011402508551881414,0.0034207525655644243,0.003990877993158495,0.010832383124287344,0.003990877993158495,0.0011402508551881414,0.0005701254275940707,0.0,0.0,0.005131128848346636,0.0005701254275940707,0.0,0.0
09_085,09,63,085,3.521566937144571,5,1,2,2,2,0,1,2,0,13,2,2,1,8,0,0,0,10,32.8,17.458333333333336,9.285714285714286,0.5369088811995386,0.1061130334486736,0.09803921568627451,0.36389850057670126,0.36389850057670126,0.22664359861591696,2.43,0.02741514360313316,0.152088772845953,0.2258485639686684,0.28067885117493474,0.29112271540469975,0.825836216839677,0.014994232987312572,0.010380622837370242,0.0011534025374855825,0.002306805074971165,0.01441753171856978,0.002306805074971165,0.002306805074971165,0.0011534025374855825,0.002306805074971165,0.002306805074971165,0.0057670126874279125,0.0005767012687427913,0.0,0.0,0.0,0.00865051903114187,0.0,0.0,0.00922722029988466,0.0028835063437139563,0.0265282583621684,0.0017301038062283738,0.014994232987312572,0.005190311418685121,0.0028835063437139563,0.0028835063437139563,0.0034602076124567475,0.002306805074971165,0.00461361014994233,0.0,0.0028835063437139563,0.0011534025374855825,0.00865051903114187,0.0,0.0005767012687427913,0.0028835063437139563,0.0,0.0,0.0005767012687427913,0.0,0.0,0.0
09_086,09,63,086,3.7638202747133263,2,0,6,0,1,3,0,1,0,2,1,0,0,2,0,0,0,5,35.8,18.6,9.25,0.5384092454112849,0.13256288239293,0.08769544527532291,0.3602991162474507,0.3602991162474507,0.2399728076138681,2.46,0.01819620253164557,0.16930379746835442,0.21677215189873417,0.29667721518987344,0.28085443037974683,0.8470428280081577,0.012236573759347382,0.005438477226376614,0.0013596193065941536,0.0013596193065941536,0.006118286879673691,0.004078857919782461,0.0013596193065941536,0.0013596193065941536,0.0,0.004078857919782461,0.0,0.0006798096532970768,0.0020394289598912306,0.0,0.0020394289598912306,0.005438477226376614,0.0,0.0,0.014276002719238613,0.0020394289598912306,0.016315431679129844,0.007477906186267845,0.0020394289598912306,0.004078857919782461,0.005438477226376614,0.003399048266485384,0.0020394289598912306,0.0006798096532970768,0.0013596193065941536,0.004078857919782461,0.0006798096532970768,0.0,0.014276002719238613,0.007477906186267845,0.003399048266485384,0.0,0.0,0.004758667573079538,0.007477906186267845,0.0,0.0,0.0
09_087,09,63,087,3.645582386729921,4,1,0,1,1,0,0,1,0,3,1,1,0,2,0,0,0,6,64.66666666666667,31.916666666666668,9.5,0.5281155015197568,0.10866261398176291,0.0851063829787234,0.32750759878419455,0.32750759878419455,0.2689969604863222,2.52,0.012058570198105082,0.15676141257536608,0.21705426356589147,0.3023255813953488,0.29457364341085274,0.8548632218844985,0.025835866261398176,0.003799392097264438,0.0007598784194528875,0.001519756838905775,0.005319148936170213,0.0022796352583586625,0.001519756838905775,0.00303951367781155,0.0,0.00303951367781155,0.0,0.0022796352583586625,0.0007598784194528875,0.0,0.0,0.0022796352583586625,0.0,0.0,0.00303951367781155,0.006838905775075988,0.00911854103343465,0.0060790273556231,0.0022796352583586625,0.005319148936170213,0.010638297872340425,0.00303951367781155,0.0007598784194528875,0.001519756838905775,0.0,0.003799392097264438,0.0,0.0007598784194528875,0.018996960486322188,0.006838905775075988,0.0,0.001519756838905775,0.0,0.0,0.0,0.0,0.0,0.0
09_088,09,63,088,3.5652480557190307,4,1,8,3,1,0,0,1,0,14,1,1,1,4,0,1,0,7,48.857142857142854,30.071428571428573,9.6,0.5557283566614827,0.11145671332296526,0.07309486780715396,0.3405909797822706,0.3405909797822706,0.2690513219284603,2.28,0.02702702702702703,0.19153936545240893,0.23971797884841364,0.2520564042303173,0.2696827262044653,0.8392949714878175,0.012441679626749611,0.002592016588906169,0.0005184033177812338,0.00414722654224987,0.008812856402280975,0.0036288232244686366,0.0036288232244686366,0.00673924313115604,0.0005184033177812338,0.0015552099533437014,0.0005184033177812338,0.0,0.0005184033177812338,0.0005184033177812338,0.0,0.004665629860031105,0.0,0.0010368066355624676,0.0010368066355624676,0.002592016588906169,0.007257646448937273,0.00829445308449974,0.006220839813374806,0.004665629860031105,0.003110419906687403,0.0,0.012441679626749611,0.0010368066355624676,0.0015552099533437014,0.0005184033177812338,0.002073613271124935,0.002592016588906169,0.0321410057024365,0.004665629860031105,0.0010368066355624676,0.0,0.0,0.00414722654224987,0.004665629860031105,0.0010368066355624676,0.0,0.0
09_089,09,63,089,3.774981600327071,5,1,4,1,1,2,2,2,0,6,3,0,0,5,1,1,0,7,44.285714285714285,14.13095238095238,9.25,0.5473333333333333,0.11733333333333333,0.08,0.3453333333333333,0.3453333333333333,0.276,2.31,0.0273972602739726,0.1887366818873668,0.2389649923896499,0.2617960426179604,0.2572298325722983,0.82,0.013333333333333334,0.0033333333333333335,0.002,0.0026666666666666666,0.0013333333333333333,0.004666666666666667,0.002,0.008666666666666666,0.0,0.0013333333333333333,0.0013333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.005333333333333333,0.005333333333333333,0.002,0.008666666666666666,0.006,0.013333333333333334,0.006666666666666667,0.004,0.0026666666666666666,0.002,0.0033333333333333335,0.007333333333333333,0.002,0.0033333333333333335,0.002,0.0,0.0,0.024,0.014666666666666666,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0006666666666666666
09_090,09,63,090,3.651708807433711,8,2,3,2,1,0,1,0,0,10,0,2,0,5,0,0,0,9,34.22222222222222,24.13888888888889,9.0,0.536178107606679,0.10884353741496598,0.0847247990105133,0.3320964749536178,0.3320964749536178,0.2653061224489796,2.48,0.016736401673640166,0.19456066945606695,0.2496513249651325,0.2914923291492329,0.22942817294281728,0.8194186765615337,0.01855287569573284,0.006184291898577613,0.0,0.0006184291898577613,0.006802721088435374,0.0012368583797155227,0.0037105751391465678,0.0030921459492888066,0.0012368583797155227,0.0006184291898577613,0.004329004329004329,0.0006184291898577613,0.0,0.0006184291898577613,0.0,0.0018552875695732839,0.0,0.0012368583797155227,0.0055658627087198514,0.0037105751391465678,0.02040816326530612,0.004947433518862091,0.012987012987012988,0.008039579468150896,0.0024737167594310453,0.0037105751391465678,0.017316017316017316,0.0006184291898577613,0.0012368583797155227,0.006184291898577613,0.0012368583797155227,0.0,0.022881880024737167,0.0,0.0,0.0,0.0,0.0,0.0024737167594310453,0.0,0.004947433518862091,0.0
09_091,09,63,091,3.853369632390952,6,1,2,1,1,0,2,0,3,5,1,1,0,5,0,0,0,5,39.4,19.566666666666666,10.0,0.5260361317747078,0.1099893730074389,0.09989373007438895,0.3522848034006376,0.3522848034006376,0.23804463336875664,2.59,0.022919179734620022,0.1779252110977081,0.23703256936067552,0.267189384800965,0.27020506634499397,0.8390010626992561,0.012221041445270989,0.0021253985122210413,0.0005313496280552603,0.0,0.0037194473963868225,0.0010626992561105207,0.001594048884165781,0.0005313496280552603,0.0010626992561105207,0.0,0.0010626992561105207,0.0,0.0,0.0,0.0,0.0037194473963868225,0.0,0.0,0.004250797024442083,0.007438894792773645,0.013283740701381509,0.007970244420828906,0.009032943676939426,0.002656748140276302,0.0037194473963868225,0.006376195536663124,0.0010626992561105207,0.0005313496280552603,0.0037194473963868225,0.001594048884165781,0.0005313496280552603,0.0010626992561105207,0.049415515409139216,0.0,0.0021253985122210413,0.001594048884165781,0.0005313496280552603,0.0021253985122210413,0.0,0.0037194473963868225,0.0,0.0
09_092,09,63,092,3.7631849164861113,7,2,3,2,1,0,1,2,0,7,0,0,0,5,0,0,0,16,58.25,18.184895833333336,9.5,0.5239307535641547,0.09623217922606925,0.10590631364562118,0.36608961303462323,0.36608961303462323,0.23574338085539714,2.57,0.021106674272675412,0.15630347974900172,0.2572732458642327,0.29264118653736454,0.24871648602395893,0.8625254582484725,0.014256619144602852,0.004073319755600814,0.003054989816700611,0.0015274949083503055,0.002036659877800407,0.0025458248472505093,0.0010183299389002036,0.0005091649694501018,0.0,0.002036659877800407,0.0,0.0,0.0005091649694501018,0.0,0.0,0.002036659877800407,0.0,0.0,0.0050916496945010185,0.002036659877800407,0.017820773930753563,0.007128309572301426,0.006109979633401222,0.0025458248472505093,0.003054989816700611,0.002036659877800407,0.003564154786150713,0.0005091649694501018,0.0015274949083503055,0.0005091649694501018,0.0015274949083503055,0.0005091649694501018,0.029531568228105907,0.0015274949083503055,0.002036659877800407,0.0,0.0,0.00560081466395112,0.002036659877800407,0.002036659877800407,0.0,0.0
09_093,09,63,093,3.6154185872183002,4,2,1,0,1,1,0,0,0,6,1,1,0,1,0,0,0,6,26.333333333333332,14.500000000000002,9.2,0.531390134529148,0.1031390134529148,0.09417040358744394,0.37369207772795215,0.37369207772795215,0.23916292974588937,2.39,0.018534119629317607,0.17186183656276327,0.2586352148272957,0.2611625947767481,0.2645324347093513,0.8804185351270553,0.0171898355754858,0.0029895366218236174,0.002242152466367713,0.002242152466367713,0.0037369207772795215,0.0014947683109118087,0.0014947683109118087,0.0029895366218236174,0.0,0.004484304932735426,0.0007473841554559044,0.0007473841554559044,0.0,0.0,0.0007473841554559044,0.0029895366218236174,0.0,0.0007473841554559044,0.0037369207772795215,0.00523168908819133,0.007473841554559043,0.006726457399103139,0.0014947683109118087,0.002242152466367713,0.00523168908819133,0.0029895366218236174,0.00523168908819133,0.0014947683109118087,0.0029895366218236174,0.0007473841554559044,0.0,0.0,0.014200298953662182,0.0,0.0,0.0014947683109118087,0.0007473841554559044,0.0014947683109118087,0.0,0.0,0.0037369207772795215,0.0
09_094,09,63,094,3.6149116280746116,6,2,0,1,1,0,0,1,0,8,0,1,1,4,1,0,1,2,42.5,12.25,8.5,0.517357762777242,0.10703953712632594,0.09932497589199614,0.35824493731919,0.35824493731919,0.2222757955641273,2.46,0.026775956284153007,0.16010928961748633,0.23770491803278687,0.28797814207650274,0.26229508196721313,0.837029893924783,0.014946962391513982,0.003857280617164899,0.0048216007714561235,0.0014464802314368371,0.004339440694310511,0.00626808100289296,0.006750241080038573,0.0024108003857280617,0.00048216007714561236,0.0009643201542912247,0.0009643201542912247,0.00048216007714561236,0.0009643201542912247,0.0,0.0,0.010125361620057859,0.0,0.007714561234329798,0.013500482160077145,0.0048216007714561235,0.006750241080038573,0.005303760848601736,0.012054001928640309,0.003857280617164899,0.0014464802314368371,0.0028929604628736743,0.003857280617164899,0.0009643201542912247,0.0009643201542912247,0.0014464802314368371,0.0024108003857280617,0.00048216007714561236,0.020250723240115717,0.0014464802314368371,0.0009643201542912247,0.0,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0
09_095,09,63,095,3.4668030311626596,8,5,3,4,0,1,4,3,1,6,4,1,0,5,0,0,0,8,38.875,18.125,9.375,0.5273512476007678,0.12476007677543186,0.09596928982725528,0.3829174664107486,0.3829174664107486,0.20249520153550865,2.54,0.02602436323366556,0.16555924695459578,0.25692137320044295,0.25802879291251385,0.27297895902547065,0.8320537428023033,0.01727447216890595,0.0033589251439539347,0.0033589251439539347,0.0009596928982725527,0.005758157389635317,0.0009596928982725527,0.0009596928982725527,0.0004798464491362764,0.0004798464491362764,0.0004798464491362764,0.0009596928982725527,0.0,0.0,0.0,0.0,0.005758157389635317,0.0,0.003838771593090211,0.007197696737044146,0.008157389635316698,0.006238003838771593,0.0028790786948176585,0.013435700575815739,0.0023992322456813818,0.0028790786948176585,0.0047984644913627635,0.0067178502879078695,0.0019193857965451055,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,0.0014395393474088292,0.03502879078694818,0.008637236084452975,0.0,0.0,0.0,0.0023992322456813818,0.0004798464491362764,0.0,0.0,0.0009596928982725527
09_156,09,61,156,4.662800622695957,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,0.523696682464455,0.11216429699842022,0.05529225908372828,0.2740916271721959,0.2740916271721959,0.3372827804107425,2.53,0.008944543828264758,0.15652951699463327,0.3067978533094812,0.295169946332737,0.21645796064400716,0.8830963665086888,0.005529225908372828,0.00315955766192733,0.0,0.0,0.011848341232227487,0.00315955766192733,0.002369668246445498,0.004739336492890996,0.001579778830963665,0.0,0.0007898894154818325,0.0,0.0007898894154818325,0.0,0.0,0.0039494470774091624,0.0007898894154818325,0.0,0.011058451816745656,0.005529225908372828,0.0071090047393364926,0.005529225908372828,0.0,0.016587677725118485,0.002369668246445498,0.001579778830963665,0.00631911532385466,0.0,0.0007898894154818325,0.00631911532385466,0.001579778830963665,0.0007898894154818325,0.00315955766192733,0.0007898894154818325,0.0,0.002369668246445498,0.0,0.0,0.0,0.0007898894154818325,0.0,0.0
10_001,10,64,001,3.400983854005303,4,3,0,0,1,0,0,0,3,3,1,0,0,6,0,1,0,9,75.55555555555556,28.782407407407405,9.166666666666666,0.5164290142591444,0.10849349039057657,0.0712957222566646,0.3614383137011779,0.3614383137011779,0.23124612523248606,2.5,0.02592852137351086,0.22284512964260686,0.24106517168885774,0.24737210932025228,0.24456902592852137,0.7730936143831371,0.026038437693738377,0.006199628022318661,0.0024798512089274642,0.0024798512089274642,0.0049597024178549285,0.0049597024178549285,0.0037197768133911966,0.0018598884066955983,0.0006199628022318661,0.006199628022318661,0.0043397396156230625,0.0006199628022318661,0.0012399256044637321,0.0,0.0006199628022318661,0.011779293242405457,0.0018598884066955983,0.0,0.0049597024178549285,0.0006199628022318661,0.02045877247365158,0.005579665220086794,0.013639181649101054,0.0030998140111593306,0.008679479231246125,0.005579665220086794,0.006199628022318661,0.0024798512089274642,0.0024798512089274642,0.0049597024178549285,0.0024798512089274642,0.0024798512089274642,0.014879107253564786,0.01425914445133292,0.0,0.0012399256044637321,0.0,0.0024798512089274642,0.008059516429014259,0.0006199628022318661,0.0,0.0
10_002,10,64,002,3.2404762575377344,3,2,1,0,0,0,1,4,0,4,0,0,0,2,0,1,0,10,108.0,21.975,8.777777777777779,0.5094444444444445,0.1111111111111111,0.07944444444444444,0.37555555555555553,0.37555555555555553,0.17722222222222223,2.37,0.014483627204030227,0.16939546599496222,0.2141057934508816,0.28967254408060455,0.29848866498740556,0.8177777777777778,0.02388888888888889,0.010555555555555556,0.005555555555555556,0.002777777777777778,0.007222222222222222,0.0016666666666666668,0.0022222222222222222,0.005,0.0022222222222222222,0.0016666666666666668,0.0005555555555555556,0.0005555555555555556,0.0011111111111111111,0.0,0.0,0.006666666666666667,0.0011111111111111111,0.0011111111111111111,0.014444444444444444,0.0022222222222222222,0.006666666666666667,0.006111111111111111,0.002777777777777778,0.009444444444444445,0.005555555555555556,0.0044444444444444444,0.002777777777777778,0.0038888888888888888,0.0011111111111111111,0.0,0.0022222222222222222,0.0005555555555555556,0.013888888888888888,0.006666666666666667,0.0,0.0044444444444444444,0.0,0.0005555555555555556,0.0005555555555555556,0.0011111111111111111,0.0,0.0
10_003,10,64,003,3.3106686357394794,0,1,0,1,0,0,0,1,0,1,1,0,0,7,0,1,0,12,40.416666666666664,22.0625,9.25,0.5213032581453634,0.12092731829573934,0.09461152882205513,0.3634085213032581,0.3634085213032581,0.19862155388471178,2.38,0.020114942528735632,0.16307471264367815,0.22485632183908047,0.24856321839080459,0.31896551724137934,0.8233082706766918,0.02694235588972431,0.002506265664160401,0.003132832080200501,0.003132832080200501,0.002506265664160401,0.0006265664160401002,0.0018796992481203006,0.0043859649122807015,0.002506265664160401,0.002506265664160401,0.003132832080200501,0.0,0.002506265664160401,0.0,0.0,0.022556390977443608,0.0006265664160401002,0.0018796992481203006,0.003132832080200501,0.0012531328320802004,0.016290726817042606,0.010025062656641603,0.005012531328320802,0.0018796992481203006,0.006892230576441102,0.005012531328320802,0.005639097744360902,0.0006265664160401002,0.0018796992481203006,0.003132832080200501,0.0018796992481203006,0.0012531328320802004,0.008771929824561403,0.005012531328320802,0.0006265664160401002,0.0,0.0,0.0,0.0037593984962406013,0.0012531328320802004,0.0037593984962406013,0.0
10_004,10,64,004,3.5003886328553246,7,3,2,3,2,0,1,2,1,6,0,0,2,4,0,0,0,5,38.8,11.661904761904763,9.5,0.5391969407265774,0.1268323773103888,0.06437221159974506,0.3154875717017208,0.3154875717017208,0.26131293817718293,2.41,0.02126099706744868,0.1972140762463343,0.23460410557184752,0.24120234604105573,0.2925219941348974,0.8234544295729764,0.014659018483110261,0.0031867431485022306,0.004461440407903123,0.0031867431485022306,0.0082855321861058,0.0025493945188017845,0.0006373486297004461,0.0006373486297004461,0.0,0.0057361376673040155,0.0019120458891013384,0.0006373486297004461,0.0006373486297004461,0.0006373486297004461,0.0025493945188017845,0.010834926704907584,0.0012746972594008922,0.0019120458891013384,0.01338432122370937,0.0012746972594008922,0.017208413001912046,0.006373486297004461,0.012109623964308477,0.008922880815806247,0.0025493945188017845,0.0012746972594008922,0.0019120458891013384,0.0025493945188017845,0.0006373486297004461,0.005098789037603569,0.0012746972594008922,0.0025493945188017845,0.008922880815806247,0.007010834926704908,0.0,0.0012746972594008922,0.0,0.0,0.0,0.0006373486297004461,0.0082855321861058,0.0
