Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Nationality_UK,POI_Restaurants_Hotels,Percentage_Age_65_Plus,Percentage_Age_0_14,POI_Education,Intercept
09_011,-0.5587226115015573,,-0.21326101581364001,,,,,,
09_013,-0.5613403998568818,,-0.2457779639559659,,,,,,
09_014,-0.5327053176870068,,-0.2332823435496194,,,,,,
09_015,-0.4718283834070701,,-0.21534269740257841,,,,,,
09_016,-0.40107376203190276,,-0.15087098233398863,,,,,0.12248581374313293,
09_017,-0.4223061084397759,,-0.15780009120373356,,0.1885574096831631,,,,
09_018,-0.44455125266792045,,-0.1711628566348864,,0.19350028564797897,,,,
09_019,-0.4890733399330801,,-0.17648153589614646,,0.2152888373068771,,,,
09_020,-0.49733079395089497,,,,0.23832893616228712,,,,
09_021,-0.4996383079287282,,,,0.23484914869227952,,,,
09_022,-0.44289973902136703,,,,0.2115214939488456,,,0.11946898970005727,
09_023,-0.40782907522860434,,-0.13978857939900435,,0.1892270841436921,,,0.12942675124105613,
09_024,-0.38143024953603577,,-0.13475488771032684,,,,,0.14247369772841373,
09_025,-0.3467280327557255,,-0.12526157528475193,,,,,0.15913070148899322,
09_026,-0.347977836112493,,,,,,,0.17105988689196455,
09_027,-0.3320680590659468,,,,,,,0.1673543534162658,
09_028,-0.31617057825986616,,,,,,,0.17870925879800556,
09_029,-0.3286035847646065,,,,,,,0.1800797267950867,
09_030,,,,,,,,0.18760260716210264,
09_031,,,,,,,,0.19599814621381512,
09_032,,,,,,,,0.2014335829734223,-0.49820108211003805
09_033,,,,,,,,0.19516352405962137,-0.48150692234998077
09_034,-0.3337742468891594,,,,,,,0.18711379868839953,
09_035,-0.35697127295516734,,,,,,,0.1812015548820809,
09_036,-0.3222080719477391,,,,,,,0.18966542155646154,
09_037,-0.31405670974123845,,,,,,,0.18986679132365794,
09_038,-0.3387452687119714,,,,,,,0.18033501819292733,
09_039,-0.3541927032438514,,,,,,,0.17778632076047257,
09_040,-0.37613655596529727,,,,,,,0.17463897119475044,
09_041,-0.38191835242984334,,,,,,,0.17053502860775246,
09_042,-0.3781799440269382,,-0.12148121715458722,,,,,0.16428548001938428,
09_043,-0.4122673727474618,,,,,,,0.16599113215300432,
09_044,-0.40643005896931406,,,,,,,0.1606419829174532,
09_045,-0.45112083835760264,,,,,,,0.15777634352702097,
09_046,-0.4831283561359444,,,,,,,0.15099000439000118,
09_047,-0.4354441788772506,,,,,,,0.14786254480430336,
09_048,-0.5268136873701125,,,,,,,0.14550700913333164,
09_049,-0.6108145690642824,,,,,,,0.13553118899517144,
09_050,-0.5350741720915377,,,,,,,0.1377421596421658,
09_051,-0.5048787311797626,,,,0.19078486974293668,,,0.1323250663409599,
09_052,-0.5519222719550532,,,,0.2505844835600536,,,,
09_053,-0.5625469600087389,,,,0.22879819140483687,,,0.12169387256902629,
09_054,-0.6177117386816746,,,,0.18659666054016624,,,0.1266749675716606,
09_055,-0.7170916551071512,,,,0.2098299918939431,,,0.1167675510842679,
09_056,-0.7412381712910661,,,,0.2542948983330924,,,,
09_057,-0.7975890659144609,,,,0.26982000765712205,,,,
09_058,-0.7637102697901292,,,,0.2882056410303869,,,,
09_059,-0.7048967553334677,,,,0.28619557787685546,,,,
09_060,-0.6484227918504148,,,,0.2639723355390648,,,,
09_061,-0.5862372668754179,,,,0.26140367602846204,,,,
09_062,-0.6436311806017169,,-0.1651515474306359,,0.26263112280859824,,,,
09_063,-0.8108536923360439,,,,0.2925441674649467,,,,
09_064,-0.8865813001135409,,,,0.30088132294622105,,,,
09_065,-0.9134987609357811,,,,0.2898349352159131,,,,
09_066,-0.8611427185314156,,,,0.28988431378493507,,,,
09_067,-0.8703457374792507,,,,0.2761219045136901,,,,
09_068,-0.9268488556328475,,,,0.24914792545380327,,,,
09_069,-0.8550531115830149,,,,0.2500045062112748,,,,
09_070,-0.8221353677154914,,,,0.22807805989933919,,,,
09_071,-0.77666004422658,,,,0.2014381354430256,,,0.11275978237167698,
09_072,-0.8586782776677269,,,,0.21047641972121625,,,,
09_073,-0.9005585787075199,,,,0.2228094895822659,,,,
09_074,-0.9108258848062764,,,,0.18024339499028988,,,,
09_075,-0.8189515961808952,,,,,,,0.11466875364369894,
09_076,-0.8537462412304221,,,,,,,0.12500025791427963,
09_077,-0.90251004137476,,,,,,,,
09_078,-0.952515270814457,,,,,,,,
09_079,-0.932632490601534,,,,,,,0.12775261829347703,
09_080,-0.9931879033131299,,,,,,,,
09_081,-0.9767416942752769,,,,0.1862108762563076,,,,
09_082,-1.0233490414241353,,,,0.17656378403687817,,,,
09_083,-0.9711956940914953,,,,0.23544815103984126,,,,
09_084,-1.017221476278737,,,,0.21828322659506344,,,,
09_085,-0.9921190628114476,,,,0.24318791850040614,,,,
09_086,-0.9904392453896907,,,,0.2449441641572216,,,,
09_087,-0.976495985818842,,,,0.2663574061310107,,,,
09_088,-0.9540223552857131,,,,0.29592835555362645,,,,
09_089,-0.9663105091630433,,,,0.2789127544096085,,,,
09_090,-0.9468042282187585,,,,0.3025254054987862,,,,
09_091,-0.940596784504736,,,,0.2881325358723992,,,,
09_092,-0.919241966698813,,,,0.30565777946687356,,,,
09_093,-0.9252793664412627,,,,0.31328911342094024,,,,
09_094,-0.8906966827604113,,,,0.31562934616607274,,,,
09_095,-0.9139547373776046,,,,0.3231429868996791,,,,
09_156,-0.7049058205140896,,,,0.23392478785315807,,,,
10_001,-0.9349881180047831,,,,0.3105081515840404,,,,
10_002,-0.915224228388919,,,,0.32272877347914253,,,,
10_003,-0.9470685663514947,,,,0.29254786507161834,,,,
10_004,-0.9682783310128,,,,0.2752374378992716,,,,
10_005,-0.9532754208921062,,,,0.27436442284777746,,,,
10_006,-0.9175463681406624,,,,0.2771116352158758,,,,
10_007,-0.831526784145001,,,,0.2660738483721375,,,,
10_008,-0.7476982765848125,,,,0.2622339020925831,,,,
10_009,-0.7830246256500524,,,,0.2877368962941086,,,,
10_010,-0.8528237093400092,,,,0.2991188220770319,,,,
10_011,-0.7351709727124033,,,,0.3021799694550389,,,,
10_012,-0.7384653960208499,,,,0.324598638723221,,,,
10_013,-0.809576029676286,,,,0.322139835000523,,,,
10_014,-0.7426505954206277,,,,0.34590813633899853,,,,
10_015,-0.710378995380152,,,,0.3385918484129363,,,,
10_016,-0.6585629947022069,,,,0.34785944869163843,,,,
10_017,-0.6639495831630419,,,,0.35500670857509903,,,,
10_018,-0.6725702190878509,,,,0.35724481014270676,,,,
10_019,-0.787378939084076,,,,0.34814331100061136,,,,
10_020,-0.8153438239933348,,,,0.34104707771015136,,,,
10_021,-0.8420903474855536,,,,0.32720919708641133,,,,
10_022,-0.9022817225235464,,,,0.3081169642373395,,,,
10_023,-0.8749508745263488,,,,0.3337751103865206,,,,
10_024,-0.8895992566896633,,,,0.3311921576116959,,,,
10_025,-0.7984354935161423,,,,0.3493430816086155,,,,
10_026,-0.8025877191563794,,,,0.3499277582876424,,,,
10_027,-0.8620837829369574,,,,0.3409820669910595,,,,
10_028,-0.9000743575569466,,,,0.3298785244080435,,,,
10_029,-0.8674903025764905,,,,0.3286663191897707,,,,
10_030,-0.8155608738294471,,,,0.3201034185100198,,,,
10_031,-0.8219317508565297,,,,0.33789223650614375,,,,
10_032,-0.7356280271019247,,,,0.3407796012351244,,,,
10_033,-0.7505650091533308,,,,0.3280997242004208,,,,
10_034,-0.7186597058324476,,,,0.3140875089824422,,,,
10_035,-0.6150544314912111,,,,0.30529203790457676,,,,
10_036,-0.6446609951133733,,,,0.32546872009758177,,,,
10_037,-0.6436959089838253,,,,0.34304047944679444,,,,
10_038,-0.7154322376606315,,,,0.3513121892806971,,,,
10_039,-0.6855463131839661,,,,0.35483638820790464,,,,
10_040,-0.6057476410909323,,,,0.36053806892951784,,,,
10_041,-0.5661044801626389,,,,0.36354508390858853,,,,
10_042,-0.4196685545796573,,,,0.31910717922830956,,,,
10_043,-0.34422631182338026,,,,0.30617839992954043,,,,
10_044,-0.34158619209600216,,,,0.33425393939714754,,,,
10_045,-0.33808515914236204,,,,0.3494683337454127,,,,0.26645547288404964
10_046,-0.32595729305470866,,,,0.3584923754431717,,,,0.31720807069772744
10_047,-0.3418257943990953,,,,0.3535600937723802,,,,0.27988634951363733
10_048,-0.34730904732176393,,,,0.34120785834961653,,,,
10_049,-0.3454958602049737,,,,0.33375979142772844,,,,
10_050,-0.34574569927610976,,,,0.32228113096092986,,,,
10_051,-0.347066185047471,,,,0.3239891299911871,,,,
10_052,-0.3315998044854732,,,,0.27224725713351544,,,,
10_053,-0.3326870621780824,,,,0.2840088096848586,,,,
10_054,-0.34442345809420694,,,,0.31933014884511707,,,,
10_055,-0.3076394720372143,,,,0.2701444948133843,,,,
10_056,-0.3108833006237369,,,,0.24255608493537778,,,,
10_057,-0.2721571780409282,,,,0.23102553312946494,,,,
10_058,-0.31607338200724083,,,,0.24734240299037152,,,,
10_059,,,-0.2063502237768628,,0.21679708815909166,,,,0.12949091093243442
10_060,,,-0.2170352278227759,,0.2195256591313275,,,,
10_061,,,-0.20132529756860196,,0.22238671806015758,,,,
10_062,,,-0.21215583929249324,,0.22329898166910728,,,,
10_063,,,-0.209386565231791,,0.22660530609342167,,,,
10_064,-0.27867554616896045,,-0.1788418080746365,,0.23629137200795025,,,,
10_065,-0.28510543343237066,,-0.19492751579750525,,0.23823222932952068,,,,
10_066,-0.33166973934376554,,,,0.2558889447603989,,,,
10_067,-0.4019336316685444,,,,0.2784359197132525,,,,
10_068,-0.36426642952680244,,,,0.26517415810677275,,,,
10_069,-0.2740825635463019,,-0.21891641353604174,,0.23228667856051724,,,,
10_070,,,-0.21827134663282738,,0.22917876939298293,,,,
10_071,,,-0.22973671804444806,,0.21968623974424661,,,,
10_072,,,-0.24179146264929102,,0.2160324206912361,,,,
10_073,,,-0.24075169130612448,,0.21786008449293193,,,,
10_074,,,-0.23516237101879828,,0.2221689907698264,,,,
10_075,,,-0.24006919466726495,,0.22183154239277345,,,,
10_076,,,-0.2526223417570869,,0.21709232528389155,,,,
10_077,,,-0.25333523711956707,,0.21375488059398567,,,,
10_078,,,-0.24301343288243402,,0.21321278097870777,,,,
10_079,,,-0.25973147989127254,,0.2110239142010454,,,,
10_080,,,-0.2737208940033268,,0.20792181364305315,,,,
10_081,,,-0.2885132275169958,,0.20349436785031183,,,,
10_082,-0.3830548395535609,,-0.3007724532715528,,0.20007816418137914,,,,
10_083,-0.4025161211292013,,-0.302330299701808,,0.199277941235816,,,,
10_084,-0.37458992849927736,,-0.2966353788510896,,0.20159787921484087,,,,
10_085,-0.41107633925600173,,-0.3014572603863723,,0.19937763392409577,,,,
10_086,-0.4274097856450204,,-0.30256827284980375,,0.1984782932562249,,,,
10_087,-0.44813955139575756,,-0.30269021816417035,,0.1975457215611711,,,,
10_088,-0.4501946663472218,,-0.2983400796080227,,0.1993534245296608,,,,
10_089,-0.3814010306605391,,-0.28891994292511003,,0.20516633452701924,,,,
10_090,-0.361934001896992,,-0.29269258086202127,,0.20286708894899702,,,,
10_091,-0.33742077285330724,,-0.2901336161198069,,0.2043916259940382,,,,
10_092,,,-0.2869975769186365,,0.20478311681216924,,,,
10_093,,,-0.28371065907516274,,0.2068677474682269,,,,
10_094,,,-0.2663354776212889,,0.2155836541092276,,,,
10_095,,,-0.2501251218447643,,0.221566729071213,,,,
10_096,-0.32947603944339476,,-0.19264138942065293,,0.2478584422825291,,,,
10_097,-0.48708696969016085,,,,0.29869796988448827,,,,
10_098,-0.5535698367697157,,,,0.3140223325984714,,,,
10_099,-0.4830115090712859,,,,0.2846888951866854,,,,
10_100,-0.37262775761336553,,-0.18434078237069684,,0.2562154836713792,,,,
10_101,-0.32466737254880174,,-0.24840930314738752,,0.22510252377630102,,,,
10_102,-0.42269830691166005,,-0.2859716356275406,,0.2067232767707207,,,,
10_103,-0.3879102162997763,,-0.2667526469443249,,0.21679852595484653,,,,
10_104,-0.3735047414762633,,-0.23870339081813888,,0.23220695014689305,,,,
10_105,-0.4294615107714246,,-0.23157992783570072,,0.23958614113378515,,,,
10_106,-0.45924892283330476,,-0.19654494351785803,,0.25837575066067486,,,,
10_107,-0.5402248494214326,,,,0.2818764968460148,,,,
10_108,-0.5483050758112717,,-0.17602170961395402,,0.27146417835471104,,,,
10_109,-0.49973348275291096,,-0.22124152142645662,,0.24778893806815555,,,,
10_110,-0.6111344115333882,,-0.17150362943994502,,0.275407312543275,,,,
10_111,-0.6457521692310807,,-0.18152202149695096,,0.27070826340572157,,,,
10_112,-0.7059707027602123,,,,0.2918482385233409,,,,
10_113,-0.7518062147835697,,,,0.29690610288223707,,,,
10_114,-0.6651637470511056,,-0.1941407555325937,,0.26429001815180564,,,,
10_115,-0.6664169670727867,,-0.21103454012967948,,0.2522782335316131,,,,
10_116,-0.647235601469329,,-0.22356513466965103,,0.238590689376856,,,,
10_117,-0.6012020590172966,,-0.25391183236234693,,0.22125761867103838,,,,
10_118,-0.5747209356336486,,-0.24766073112000347,,0.22985886764566213,,,,
10_119,-0.5950866893099038,,-0.22862411670110547,,0.2434376302958474,,,,
10_120,-0.5269191948642838,,-0.25671436475127807,,0.22411619107434969,,,,
10_121,-0.4567656288723865,,-0.254084370383519,,0.2267096702944058,,,,
10_122,-0.4471436168980522,,-0.26923691328615945,,0.2166597017352671,,,,
10_123,-0.4483358895857015,,-0.2818078503710888,,0.20879163339214082,,,,
10_124,-0.45875053357696005,,-0.28903327399640233,,0.2045556577216922,,,,
10_125,-0.4659775645250036,,-0.29292545161971073,,0.20177410339319557,,,,
10_126,-0.4862922064659121,,-0.29133965513770277,,0.20059232086925374,,,,
10_127,-0.4829164031457559,,-0.2832320035572765,,0.20717550116887512,,,,
10_128,-0.5130685412070961,,-0.2804131005679016,,0.20677555041219384,,,,
10_129,-0.5079995257314587,,-0.2891480632166584,,0.1990365130562649,,,,
10_130,-0.535986135641341,,-0.28422440393913795,,0.19720920734435465,,,,
10_131,-0.562566194058055,,-0.2710130346930556,,0.20965139882587208,,,,
10_132,-0.5711104863497367,,-0.2759958926028093,,0.20164424330766872,,,,
10_133,-0.5901766177168359,,-0.2579988144495705,,0.20766062508705282,,,,
10_134,-0.6182778269767112,,-0.232250459791146,,0.2264348574275209,,,,
10_135,-0.5675522757042215,,-0.24271403326142088,,0.2036573230132105,,,,
10_136,-0.5441747278466634,,-0.27193738527030054,,0.18356766729551766,,,,
10_137,-0.5129632782408774,,-0.2621437599996623,,,,,,
10_138,-0.5201365562161611,,-0.2898552377475004,,0.18164490316013532,,,,
10_139,-0.5300300294584486,,-0.28614883504096744,,0.19101256396197852,,,,
10_140,-0.5055626621491149,,-0.29454600136942294,,0.19320692639703813,,,,
10_141,-0.4770530942935599,,-0.2965802485301557,,0.1981045939143021,,,,
10_142,-0.48233603756546206,,-0.29961285228389867,,0.19480240296920612,,,,
10_143,-0.49986849019488255,,-0.3004754275234807,,0.1897121424165581,,,,
10_234,-0.570705347929276,,,,0.3468258781791621,,,,
10_235,,,-0.27084528847933464,,0.211317969262681,,,,
10_236,,,-0.26815684907786946,,0.2130158990525195,,,,
10_237,-0.42083919838852807,,-0.29071530177795163,,0.20413384482237532,,,,
