Tag,Distance_Center,Nationality_Spain,Nationality_Italy,Nationality_UK,Percentage_Age_0_14,POI_Restaurants_Hotels,Percentage_Age_65_Plus,POI_Education,Intercept
09_059,-0.7652856494832321,-0.18870578889788578,,,,,,,
09_060,-0.7180707284568397,,,,,,,,
09_061,-0.6095172254998895,-0.2539720180316753,,,,,,,
09_062,-0.6795034338159751,-0.2672407419518112,,,,0.1989831005963778,,,
09_063,-0.875656935344569,-0.20915022170440328,,,,0.21900195529909147,,,
09_064,-0.9518482951095314,,,,,0.2203361585407061,,,
09_065,-0.9986683045566949,,,,,0.20041837550114644,,,
09_066,-0.950851508617648,,,,,0.19881610238247288,,,
09_067,-0.9708124301479751,,,,,,,,
09_068,-1.015701031158485,,,,,,,,
09_069,-0.9425575352215461,,,,,,,,
09_070,-0.9165559509240324,,,,,,,,
09_071,-0.8385203816185356,,,,,,,0.1185417201493827,
09_072,-0.9372303727012053,,,,,,,,
09_073,-0.9919974381907896,,,,,,,,
09_074,-0.9712096285029028,,,,,,,,
09_075,-0.8513861168378065,,,,,,,0.12303231926048995,
09_076,-0.8396150248797999,,,,,,,0.13341623698297342,
09_077,-0.9296642006106883,,,,,,,0.11890066618808975,
09_078,-0.9786365258288963,,,,,,,0.1176518024660981,
09_079,-0.9299004939750193,,,,,,,0.13253698665132507,
09_080,-1.0303318580278704,,,,,,,,
09_081,-1.0671518251333678,,,,,,,,
09_082,-1.099740298995707,,,,,,,,
09_083,-1.0884871188617107,,,,,,,,
09_084,-1.1177958072559602,,,,,,,,
09_085,-1.09553927900694,,,,,0.18683811296894265,,,
09_086,-1.0965471494656793,,,,,,,,
09_087,-1.063206582213168,,,,,0.19871517353150692,,,
09_088,-1.0127746323861961,,,,,0.22734232743312816,,,
09_089,-1.0412772764330203,,,,,0.19586790379900543,,,
09_090,-0.9956047202762358,,,,,0.23074281984871786,,,
09_091,-1.018240798300593,,,,,0.20510825678419475,,,
09_092,-0.9759017908048606,,,,,0.23066700905632942,,,
09_093,-0.967867551791796,,,,,0.24494180792579012,,,
09_094,-0.9408818520553304,,,,,0.2532815756528459,,,
09_095,-0.9529596370045113,,,,,0.26071086325388815,,,
09_156,-0.770127890436084,,,,,,,,
10_001,-0.9903011817185178,,,,,0.251311681979804,,,
10_002,-0.9778094837097081,,,,,0.27093760751459744,,,
10_003,-1.0362462841998188,,,,,0.24371392558655364,,,
10_004,-1.0542650274098686,,,,,0.21687187855774392,,,
10_005,-1.0621770439122737,,,,,0.22775332123335046,,,
10_006,-1.0225754955980821,,,,,0.22935355383319933,,,
10_007,-0.9466532658194406,,,,,0.22251504096663804,,,
10_008,-0.8295048891438778,,,,,0.22432794162073091,,,
10_009,-0.8988830441045593,,,,,0.24964594715464178,,,
10_010,-0.9551774835505497,,,,,0.2556005231277671,,,
10_011,-0.8446139084080256,,,,,0.26874869139547325,,,
10_012,-0.8419968353600025,,,,,0.28954382546405166,,,
10_013,-0.9115691591113037,,,,,0.2829893566152569,,,
10_014,-0.8468795291391884,,,,,0.31427107789313574,,,
10_015,-0.8109784314961823,,,,,0.3066080681476371,,,
10_016,-0.7448015319044718,,,,,0.3215312572695862,,,
10_017,-0.7378812379739776,,,,,0.329356356313614,,,
10_018,-0.7536445721849946,,,,,0.3334457478527061,,,
10_019,-0.8847659231208945,,,,,0.31529319387182697,,,
10_020,-0.9104019002613399,,,,,0.30432960403400133,,,
10_021,-0.9572530040483578,,,,,0.28999071517276426,,,
10_022,-1.0007473396749227,,,,,0.2640584051081656,,,
10_023,-0.9574895620784728,,,,,0.2913969682437413,,,
10_024,-0.9621701821709265,,,,,0.28761077732485896,,,
10_025,-0.8878727058801044,,,,,0.31536442994431346,,,
10_026,-0.8771068293612213,,,,,0.3133404087460401,,,
10_027,-0.9130350609765177,,,,,0.29177293840169316,,,
10_028,-0.9393488126828274,,,,,0.2768942662675821,,,
10_029,-0.9119526077683767,,,,,0.2760804532509727,,,
10_030,-0.8706876660828533,,,,,0.2727404231027135,,,
10_031,-0.8723833595652497,,,,,0.2937436000845693,,,
10_032,-0.7912207600418686,,,,,0.30985017163428746,,,
10_033,-0.7990810385533413,,,,,0.2929104513318083,,,
10_034,-0.7617914665817939,,,,,0.27864796871964703,,,
10_035,-0.6593450792222917,,,,,0.28142720926588227,,,
10_036,-0.6947769718304914,,,,,0.3052803542515603,,,
10_037,-0.703261365992883,,,,,0.3233650541695735,,,
10_038,-0.7972675360394267,,,,,0.32670099902962957,,,
10_039,-0.7922952404533826,,,,,0.33529118827553106,,,
10_040,-0.6802420530374185,,,,,0.34610047943517974,,,
10_041,-0.6102017726314959,,,,,0.3528759404669418,,,
10_042,-0.41628426861086243,,,,,0.32024803985661804,,,
10_043,-0.31352589620345117,,,,,0.32130723973686715,,,
10_044,-0.31813792510408767,,,,,0.35519722031069,,,0.2510958740759236
10_045,-0.3132243943922165,,,,,0.37261924044759315,,,0.3281085548073744
10_046,-0.2904879137535682,,,,,0.38344352259135905,,,0.3965104904016113
10_047,-0.31519826783698074,,,,,0.3797010560831739,,,0.34724233962836976
10_048,-0.3254952852597782,,,,,0.365025202097077,,,0.2821705762349894
10_049,-0.32306601746411745,,,,,0.35519551604897465,,,0.2580510247266562
10_050,-0.3200570702279805,,,,,0.34227610005856435,,,0.2299067889710748
10_051,-0.3205447747037482,,,,,0.34727501321092724,,,
10_052,-0.2937792207431741,,,,,0.27879180458495034,,,
10_053,-0.29462092266462225,,,,,0.2954559793851306,,,
10_054,-0.3127835551473781,,,,,0.3447794932383862,,,
10_055,-0.2680851801423605,,,,,0.2769623613819035,,,
10_056,-0.2692734263733727,,,,,0.2440039270739493,,,
10_057,,,,,,0.2301530475193622,,,
10_058,-0.28437618332258663,,,,,0.2462955739821038,,,
10_059,,-0.21815754632748074,,,,0.20935017542114168,,,0.13369136139199392
10_060,,-0.239848960515055,,,,0.21096581223356053,,,
10_061,,-0.2080799746924203,,,,0.21671696658159076,,,
10_062,,-0.22985985711548745,,,,0.215932273720139,,,
10_063,,-0.22582117054775347,,,,0.22037641035608976,,,
10_064,,,,,,0.2333653630714756,,,
10_065,,-0.20349327397694325,,,,0.23323304931748937,,,
10_066,-0.3150428330291948,,,,,0.25275688596573254,,,
10_067,-0.4012243792895833,,,,,0.2704972653118689,,,
10_068,-0.36436829680629246,,,,,0.26024138246003053,,,
10_069,,-0.24552461453320065,,,,0.2264564754489823,,,
10_070,,-0.24216275380856644,,,,0.2231973867402423,,,
10_071,,-0.26171752703615464,,,,0.21378850915561365,,,
10_072,,-0.28121680657514964,,,,0.2132993346044589,,,
10_073,,-0.27885008174791825,,,,0.21532885558308373,,,
10_074,,-0.27019809932409694,,,,0.21875560223879595,,,
10_075,,-0.2776198186199868,,,,0.2181802465303838,,,
10_076,,-0.29903965291533297,,,,0.21661685409704282,,,
10_077,,-0.2991338897285598,,,,0.21404586930205294,,,
10_078,,-0.28624890337388076,,,,0.21179113930915278,,,
10_079,,-0.3097462951246911,,,,0.2135321352576158,,,
10_080,,-0.3318656361240837,,,,0.21295305698405317,,,
10_081,,-0.35226765724390185,,,,0.21200143721035006,,,0.17631996641474318
10_082,-0.4252791643414552,-0.3709007041052764,,,,0.2129091904752235,,,0.19049933849005563
10_083,-0.44432556594770994,-0.3740393962484486,,,,0.21331483771692752,,,0.18847811166236458
10_084,-0.41212153361170867,-0.3656725921280616,,,,0.21330856914247304,,,0.1728446139584741
10_085,-0.4541040647674321,-0.3749395058537296,,,,0.21384368356235092,,,0.18326271659728188
10_086,-0.47328821110540664,-0.3784465476889327,,,,0.2143639053519262,,,0.18516322352408757
10_087,-0.49620393761598736,-0.381268275266493,,,,0.21485086433254047,,,0.1815449034823411
10_088,-0.5012732686163284,-0.3790927464230446,,,,0.21494525249815866,,,
10_089,-0.4125346451572942,-0.35864965596797216,,,,0.21500259694844484,,,
10_090,-0.39674771596513697,-0.36106610989718485,,,,0.21369769307484474,,,
10_091,-0.37051314677661185,-0.35682155600665433,,,,0.21327176256334324,,,
10_092,,-0.3516012811187339,,,,0.21310801327767878,,,
10_093,,-0.3487456436911255,,,,0.21436854645420542,,,
10_094,,-0.3247854274877414,,,,0.2171952270165046,,,
10_095,,-0.29864253070983293,,,,0.21981566041526468,,,
10_096,-0.3210821071885015,-0.20479029765014314,,,,0.24205585025818674,,,
10_097,-0.5119083724560423,,,,,0.28683937620604405,,,
10_098,-0.5968330271604998,,,,,0.30149764086187486,,,
10_099,-0.5210155970735293,,,,,0.26895601128274715,,,
10_100,-0.37905545336310303,-0.197800603133615,,,,0.2492470142455741,,,
10_101,,-0.30122531303810246,,,,0.22320344759189276,,,
10_102,-0.45415538427162006,-0.35852000102466475,,,,0.21666598866664583,,,
10_103,-0.40807445845808565,-0.3321672114631187,,,,0.22117800454814623,,,
10_104,-0.3808025906400422,-0.29087946925870845,,,,0.22866224134825353,,,
10_105,-0.44348864087476275,-0.28569910930103626,,,,0.23327455975678943,,,
10_106,-0.4817764688178562,-0.2344297787140905,,,,0.24745813499442884,,,
10_107,-0.5760778685208964,-0.18624282709817663,,,,0.2620613790421748,,,
10_108,-0.5854760159779497,-0.2184935744970358,,,,0.2541676889147062,,,
10_109,-0.5272237545988463,-0.2783423875589128,,,,0.23707132226512578,,,
10_110,-0.6536794182450963,-0.22788813862878,,,,0.2509887896736894,,,
10_111,-0.6977429404021362,-0.2488861300000457,,,,0.24178125956180924,,,
10_112,-0.7598770660454466,-0.20536297469518894,,,,0.25575591762814837,,,
10_113,-0.8010058544441665,-0.2006345576907896,,,,0.2515963636769285,,,
10_114,-0.7131116640372022,-0.26990221752441357,,,,0.23252419760947107,,,
10_115,-0.7187676212870036,-0.29575014489597135,,,,0.21972156090362144,,,
10_116,-0.7030111476932801,-0.31392526109745816,,,,0.20636201129743761,,,
10_117,-0.6474495537211375,-0.33879418020253704,,,,0.2095421894303384,,,
10_118,-0.6183068472164265,-0.32674415739379414,,,,0.21974615286543603,,,
10_119,-0.6441448499705638,-0.3048461718946801,,,,0.22617198010565698,,,
10_120,-0.5599831742530186,-0.33229648534394274,,,,0.22173217035546258,,,
10_121,-0.4813976439669353,-0.322387085795405,,,,0.22477823130554767,,,
10_122,-0.4756116522575873,-0.34188865829211224,,,,0.22050183009346971,,,
10_123,-0.4807034705598276,-0.3564335242150806,,,,0.21753303875921046,,,
10_124,-0.4945667789383728,-0.36522662336756245,,,,0.2160675681213099,,,
10_125,-0.5102910056515455,-0.37258768532110487,,,,0.2150640342369499,,,
10_126,-0.5389165143717799,-0.376079008898653,,,,0.2134442690600384,,,
10_127,-0.5232559559320971,-0.36277309527293067,,,,0.2155392889247747,,,
10_128,-0.5581391780806902,-0.3635293343649607,,,,0.21276205089988715,,,
10_129,-0.560446264390975,-0.37599678987844737,,,,0.2103907766615082,,,
10_130,-0.5856775802982955,-0.3728537898601434,,,,0.20457143169005595,,,
10_131,-0.608656083845646,-0.35703435353073537,,,,0.2085696017940581,,,
10_132,-0.6118981891590365,-0.3628277648824114,,,,0.20278065159542957,,,
10_133,-0.6297302244554025,-0.34582534163050943,,,,0.19574454871063304,,,
10_134,-0.6652653096987906,-0.3229208808115172,,,,0.1975440299710354,,,
10_135,-0.585401251150319,-0.32741691456754785,,,,0.1841315533652143,,,
10_136,-0.5604301415692948,-0.35654225232353143,,,,0.1821700281244612,,,
10_137,-0.4968584782320271,-0.3405831139676128,,,,,,,
10_138,-0.5417031313300296,-0.3733199284990779,,,,0.19251487222116753,,,
10_139,-0.5706899423494451,-0.3734223952813073,,,,0.19969565949124693,,,
10_140,-0.5526761505172455,-0.3811023033966997,,,,0.207955178372087,,,
10_141,-0.5337297830832165,-0.3822184018659762,,,,0.21418045317669082,,,
10_142,-0.5344420172564044,-0.3846035103762552,,,,0.21211396945363709,,,
10_143,-0.5384082133450492,-0.38337275652771663,,,,0.20726237076552198,,,
10_234,-0.6243218903044193,,,,,0.3357686076329018,,,
10_235,,-0.32899569182529487,,,,0.2148235420467124,,,
10_236,,-0.32521527486834334,,,,0.21535136131576768,,,
10_237,-0.45419706521321923,-0.3633132051545068,,,,0.21578033485854836,,,
