Tag,Distance_Center,Education_University,Nationality_Spain,Nationality_Italy,Nationality_UK,POI_Restaurants_Hotels,Percentage_Age_65_Plus,Percentage_Age_0_14,POI_Daily_Others,POI_Clothing,Intercept
10_044,,0.27153034257891967,-0.3157262348744747,,,0.30592525781299784,,,,,0.30906912819742816
10_045,,,-0.2900390135257453,,,0.32114344247996174,,,,,0.368471537257134
10_046,,,,,,0.3318579964815704,,,,,0.419832378969525
10_047,,,,,,0.3309183677564559,,,,,0.4004192922787208
10_048,,,-0.29896197369353184,,,0.3199569793730561,,,,,0.34989797284049495
10_049,,0.2524957243205338,-0.30730099665450655,,,0.310628009232476,,,,,0.3238390714932665
10_050,,0.2613416497516311,-0.3083598537660296,,,0.30342385652342196,,,,,0.3066609913500659
10_051,,0.24571843451513165,-0.30203146003811415,,,0.3112390050708801,,,,,0.32445520605025907
10_052,,0.2644836389142044,-0.2864202085213685,,,0.26492053894093043,,,,,0.24528921654154878
10_053,,0.25726538377022645,-0.2848622538689248,,,0.2796242249071327,,,,,0.26572789899346716
10_054,,0.23472492052547989,-0.29638478378710076,,,0.3170785055465042,,,,,0.32911051957122606
10_055,,,-0.2561027257480356,,,0.2716568487731275,,,,,0.268307936709242
10_056,,,-0.27268177895164,,,0.24033573348244094,,,,,0.2136723366589085
10_057,,,-0.2826267575474945,,,0.22829636174855822,,,,,0.22667476949102675
10_058,,,-0.2882750627339677,,,0.24347977637856275,,,,,0.1898964059930197
10_059,,,-0.2976921776334075,,,,,,,,0.26531735141653073
10_060,,,-0.3143275706496039,,,0.20560728440514464,,,,,0.22942587517855256
10_061,,,-0.30973764483741784,,,0.21452006011953947,,,,,0.23044365558942684
10_062,,,-0.31928348124554645,,,0.21046079169925994,,,,,0.21795889946580962
10_063,,,-0.3218085582216945,,,0.21255520444400694,,,,,0.2069508833302505
10_064,,,-0.30835959289791004,,,0.2272857552405589,,,,,0.20422527179811706
10_065,,,-0.31786466944464475,,,0.21830304629849914,,,,,0.18480403976750595
10_066,,,-0.29990669542542137,,,0.24034458234033954,,,,,0.17781280689940912
10_067,,,-0.2958780998321299,,,0.25186938851640284,,,,,0.15261582373313234
10_068,,,-0.3023873244829457,,,0.235309572572487,,,,,0.15515814831898933
10_069,,,-0.318261427863441,,0.1784867933609038,0.2010580279739497,,,,,0.1548411975959904
10_070,,,-0.3245281477723857,,,0.20585921456165823,,,,,0.18494287692920666
10_071,,,-0.323756157927132,,,0.19933148689351204,,,,,0.21000512140141517
10_072,,,-0.3235481524548734,,0.18827286805607787,,,,,,0.20215817192799385
10_073,,,-0.3260981600969034,,0.18946181657876163,,,,,,0.1932607679019791
10_074,,,-0.32546230831383544,,0.18653227961660224,0.19466191761018933,,,,,0.18214309287235392
10_075,,,-0.3229605622634145,,0.1934324891368231,,,,,,0.16755713643475026
10_076,,,-0.31700047751468546,,0.20825664457100754,,,-0.1522983070168167,,,
10_077,,,-0.3226311311587189,,0.20605881575962803,,,-0.16185543696504812,,,0.1799778261760805
10_078,,,-0.3117647445022422,,0.19241664955618537,,,,,,0.2101351254158434
10_079,,,-0.3215952044788883,,0.2112390456629405,,,-0.1702955139088335,,,0.1779845501146691
10_080,,,-0.3270606497094764,,0.2157060026007795,,,-0.18592462210570843,,,0.17959847952360733
10_081,,,-0.3436746276102123,,0.21097728913271294,,,-0.20346065294201535,,,0.21007668896297865
10_082,,,-0.348759770773205,,0.20364400208674052,,,-0.19378516724244674,,,
10_083,,,-0.34749408117067676,,0.20137532995016907,,,-0.18737471526816496,,,
10_084,,,-0.33914647763159955,,0.20859646584021052,,,-0.1842691236182884,,,
10_085,,,-0.3428162448301323,,0.2013504496932165,,,-0.1785549717068187,,,
10_086,,,-0.34194119048465627,,0.19843901583196127,,,-0.17351991034160286,,,
10_087,,,-0.3382035848277798,,0.1946887122075602,,,-0.1641486584039778,,,
10_088,,,-0.3315062856164406,,0.19517564594811906,,,-0.15523206109604762,,,
10_089,,,-0.3216677067281482,,0.21258134789452082,,,-0.16048138482818436,,,
10_090,,,-0.3323115980154826,,0.21191942219964185,,,-0.17780118521257188,,,
10_091,,,-0.335228721308388,,0.21262040062065646,,,-0.18600819435480334,,,
10_092,,,-0.3349927669894749,,0.2132749107285183,,,-0.18851663909612779,,,
10_093,,,-0.3253705959020476,,0.2153685373521208,,,-0.17341605432654694,,,
10_094,,,-0.3077095688218317,,0.21747034329406537,,,-0.1491855319663167,,,
10_095,,,-0.3072601646712809,,0.2091736564341531,,,,,,
10_096,,,-0.3092788217221663,,,0.21064508873607868,,,,,
10_097,,,-0.2984695162515591,,,0.2525999604372997,,,,,
10_098,,,-0.3034501346176165,,,0.25324224642999366,,,,,
10_099,,,-0.29673602471183524,,,0.22365442089494392,,,,,
10_100,,,-0.30295469969258637,,,0.20793757906075522,,,,,
10_101,,,-0.29748036495443175,,0.20931569709469686,,,,,,
10_102,,,-0.3123654300806321,,0.20724174191260483,,,,,,
10_103,,,-0.2953207076790993,,0.211842044716003,,,,,,
10_104,,,-0.294896636473491,,0.20051102799377304,,,,,,
10_105,,,-0.2941392567134961,,0.18991812702395364,,,,,,
10_106,,,-0.29841517357927305,,,,,,,,
10_107,,,-0.29983927258383347,,,0.20604944310331064,,,,,
10_108,,,-0.29957339927139914,,,,,,,,
10_109,,,-0.2942522551278104,,,,,,,,
10_110,,,-0.30219008187026164,,,,,,,,
10_111,,,-0.3015553183981075,,,,,,,,
10_112,,,-0.31159805351381176,,,,,,,,
10_113,-0.364477833344434,,-0.3162258436781128,,,,,,,,
10_114,,,-0.2999974405059207,,,,,,,,
10_115,-0.35742178837353217,,-0.29409130448401344,,,,,,,,
10_116,-0.4133312046236385,,-0.2857263738075941,,,,,,,,
10_117,-0.33654320475458976,,-0.2867858688901472,,,,,,,,
10_118,,,-0.2881275518813865,,,,,,,,
10_119,,,-0.29094719433007504,,,,,,,,
10_120,,,-0.28914068012886607,,,,,,,,
10_121,,,-0.291515295260553,,0.1948209148408554,,,,,,
10_122,,,-0.29610033407739955,,0.2012811877191617,,,,,,
10_123,,,-0.3058824496314294,,0.20216400056929248,,,,,,
10_124,,,-0.3128444182433382,,0.19952089790372687,,,,,,
10_125,,,-0.3185205262189264,,0.19536717113885926,,,,,,
10_126,,,-0.3144028963333624,,0.18860765289162867,,,,,,
10_127,,,-0.3052766133962902,,0.1930124189763882,,,,,,
10_128,,,-0.3002404946018362,,0.18295182284943973,,,,,,
10_129,,,-0.3082632004106758,,,,,,,,
10_130,-0.3362049511617352,,-0.2979530697225414,,,,,,,,
10_131,,,-0.2903439839709049,,,,,,,,
10_132,-0.3557046999778237,,-0.28930516407094703,,,,,,,,
10_133,-0.4305311955669324,,-0.2803725570078398,,,,,,,,
10_134,-0.4530714068398801,,-0.27807869953303893,,,,,,,,
10_135,-0.5051487565571755,,-0.2643309642297682,,,,,,,,
10_136,-0.4814481009224125,,-0.27581897145835255,,,,,,,,
10_137,-0.569198599148483,,-0.2529196925989087,,,,,,,,
10_138,-0.4414693907610614,,-0.2995843791400407,,,,,,,,
10_139,-0.382094489039302,,-0.2979555061419093,,,,,,,,
10_140,-0.3240295810555106,,-0.3146738672317239,,,,,,,,
10_141,,,-0.3231637139817269,,0.18938408334256923,,,,,,
10_142,,,-0.3293086908047651,,,,,-0.14487586513484296,,,
10_143,-0.3495934182516819,,-0.32631462946649376,,,,,,,,
10_234,,,-0.3183116557583556,,,0.26627692755184934,,,,,
10_235,,,-0.318068312869531,,0.21737694800747484,,,-0.16931300710889768,,,
10_236,,,-0.31430473921443874,,0.21798812551817603,,,-0.16344853297027917,,,
10_237,,,-0.31887537797987275,,0.20668003512674565,,,-0.14822356926229296,,,
