"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","5 anys",36
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","5 anys",87
2017,2,"Eixample",5,"el Fort Pienc","Home","5 anys",129
2017,2,"Eixample",6,"la Sagrada Família","Home","5 anys",206
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","5 anys",191
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","5 anys",173
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","5 anys",207
2017,2,"Eixample",10,"Sant Antoni","Home","5 anys",137
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","5 anys",165
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","5 anys",2
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","5 anys",167
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","5 anys",28
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","5 anys",68
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","5 anys",64
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","5 anys",98
2017,3,"Sants-Montjuïc",18,"Sants","Home","5 anys",168
2017,4,"Les Corts",19,"les Corts","Home","5 anys",192
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","5 anys",110
2017,4,"Les Corts",21,"Pedralbes","Home","5 anys",66
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","5 anys",33
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","5 anys",147
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","5 anys",102
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","5 anys",143
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","5 anys",241
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","5 anys",127
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","5 anys",87
2017,6,"Gràcia",29,"el Coll","Home","5 anys",34
2017,6,"Gràcia",30,"la Salut","Home","5 anys",59
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","5 anys",227
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","5 anys",141
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","5 anys",98
2017,7,"Horta-Guinardó",34,"Can Baró","Home","5 anys",22
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","5 anys",158
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","5 anys",38
2017,7,"Horta-Guinardó",37,"el Carmel","Home","5 anys",130
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","5 anys",45
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","5 anys",26
2017,7,"Horta-Guinardó",40,"Montbau","Home","5 anys",24
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","5 anys",22
2017,7,"Horta-Guinardó",42,"la Clota","Home","5 anys",5
2017,7,"Horta-Guinardó",43,"Horta","Home","5 anys",117
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","5 anys",112
2017,8,"Nou Barris",45,"Porta","Home","5 anys",85
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","5 anys",67
2017,8,"Nou Barris",47,"Can Peguera","Home","5 anys",16
2017,8,"Nou Barris",48,"la Guineueta","Home","5 anys",74
2017,8,"Nou Barris",49,"Canyelles","Home","5 anys",27
2017,8,"Nou Barris",50,"les Roquetes","Home","5 anys",75
2017,8,"Nou Barris",51,"Verdun","Home","5 anys",52
2017,8,"Nou Barris",52,"la Prosperitat","Home","5 anys",107
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","5 anys",35
2017,8,"Nou Barris",54,"Torre Baró","Home","5 anys",16
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","5 anys",56
2017,8,"Nou Barris",56,"Vallbona","Home","5 anys",6
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","5 anys",58
2017,9,"Sant Andreu",58,"Baró de Viver","Home","5 anys",11
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","5 anys",90
2017,9,"Sant Andreu",60,"Sant Andreu","Home","5 anys",277
2017,9,"Sant Andreu",61,"la Sagrera","Home","5 anys",110
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","5 anys",53
2017,9,"Sant Andreu",63,"Navas","Home","5 anys",89
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","5 anys",133
2017,10,"Sant Martí",65,"el Clot","Home","5 anys",117
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","5 anys",69
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","5 anys",47
2017,10,"Sant Martí",68,"el Poblenou","Home","5 anys",196
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","5 anys",104
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","5 anys",143
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","5 anys",100
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","5 anys",113
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","5 anys",99
2017,1,"Ciutat Vella",1,"el Raval","Home","6 anys",248
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","6 anys",47
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","6 anys",47
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","6 anys",74
2017,2,"Eixample",5,"el Fort Pienc","Home","6 anys",145
2017,2,"Eixample",6,"la Sagrada Família","Home","6 anys",162
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","6 anys",193
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","6 anys",143
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","6 anys",226
2017,2,"Eixample",10,"Sant Antoni","Home","6 anys",127
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","6 anys",158
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","6 anys",4
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","6 anys",146
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","6 anys",48
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","6 anys",56
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","6 anys",65
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","6 anys",74
2017,3,"Sants-Montjuïc",18,"Sants","Home","6 anys",139
2017,4,"Les Corts",19,"les Corts","Home","6 anys",199
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","6 anys",103
2017,4,"Les Corts",21,"Pedralbes","Home","6 anys",72
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","6 anys",30
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","6 anys",152
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","6 anys",113
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","6 anys",123
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","6 anys",225
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","6 anys",150
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","6 anys",64
2017,6,"Gràcia",29,"el Coll","Home","6 anys",44
2017,6,"Gràcia",30,"la Salut","Home","6 anys",51
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","6 anys",210
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","6 anys",132
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","6 anys",124
2017,7,"Horta-Guinardó",34,"Can Baró","Home","6 anys",35
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","6 anys",156
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","6 anys",41
2017,7,"Horta-Guinardó",37,"el Carmel","Home","6 anys",156
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","6 anys",47
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","6 anys",21
2017,7,"Horta-Guinardó",40,"Montbau","Home","6 anys",26
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","6 anys",16
2017,7,"Horta-Guinardó",42,"la Clota","Home","6 anys",2
2017,7,"Horta-Guinardó",43,"Horta","Home","6 anys",103
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","6 anys",91
2017,8,"Nou Barris",45,"Porta","Home","6 anys",96
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","6 anys",61
2017,8,"Nou Barris",47,"Can Peguera","Home","6 anys",11
2017,8,"Nou Barris",48,"la Guineueta","Home","6 anys",56
2017,8,"Nou Barris",49,"Canyelles","Home","6 anys",25
2017,8,"Nou Barris",50,"les Roquetes","Home","6 anys",89
2017,8,"Nou Barris",51,"Verdun","Home","6 anys",54
2017,8,"Nou Barris",52,"la Prosperitat","Home","6 anys",126
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","6 anys",32
2017,8,"Nou Barris",54,"Torre Baró","Home","6 anys",19
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","6 anys",59
2017,8,"Nou Barris",56,"Vallbona","Home","6 anys",9
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","6 anys",63
2017,9,"Sant Andreu",58,"Baró de Viver","Home","6 anys",20
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","6 anys",81
2017,9,"Sant Andreu",60,"Sant Andreu","Home","6 anys",272
2017,9,"Sant Andreu",61,"la Sagrera","Home","6 anys",146
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","6 anys",60
2017,9,"Sant Andreu",63,"Navas","Home","6 anys",99
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","6 anys",141
2017,10,"Sant Martí",65,"el Clot","Home","6 anys",111
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","6 anys",64
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","6 anys",57
2017,10,"Sant Martí",68,"el Poblenou","Home","6 anys",183
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","6 anys",82
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","6 anys",134
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","6 anys",99
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","6 anys",107
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","6 anys",136
2017,1,"Ciutat Vella",1,"el Raval","Home","7 anys",222
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","7 anys",44
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","7 anys",50
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","7 anys",78
2017,2,"Eixample",5,"el Fort Pienc","Home","7 anys",133
2017,2,"Eixample",6,"la Sagrada Família","Home","7 anys",179
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","7 anys",199
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","7 anys",155
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","7 anys",227
2017,2,"Eixample",10,"Sant Antoni","Home","7 anys",137
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","7 anys",163
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","7 anys",1
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","7 anys",159
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","7 anys",32
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","7 anys",54
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","7 anys",75
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","7 anys",84
2017,3,"Sants-Montjuïc",18,"Sants","Home","7 anys",166
2017,4,"Les Corts",19,"les Corts","Home","7 anys",173
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","7 anys",118
2017,4,"Les Corts",21,"Pedralbes","Home","7 anys",71
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","7 anys",25
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","7 anys",169
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","7 anys",111
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","7 anys",135
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","7 anys",222
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","7 anys",143
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","7 anys",71
2017,6,"Gràcia",29,"el Coll","Home","7 anys",33
2017,6,"Gràcia",30,"la Salut","Home","7 anys",54
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","7 anys",204
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","7 anys",133
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","7 anys",85
2017,7,"Horta-Guinardó",34,"Can Baró","Home","7 anys",30
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","7 anys",151
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","7 anys",49
2017,7,"Horta-Guinardó",37,"el Carmel","Home","7 anys",151
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","7 anys",57
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","7 anys",21
2017,7,"Horta-Guinardó",40,"Montbau","Home","7 anys",26
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","7 anys",27
2017,7,"Horta-Guinardó",42,"la Clota","Home","7 anys",3
2017,7,"Horta-Guinardó",43,"Horta","Home","7 anys",114
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","7 anys",110
2017,8,"Nou Barris",45,"Porta","Home","7 anys",123
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","7 anys",65
2017,8,"Nou Barris",47,"Can Peguera","Home","7 anys",10
2017,8,"Nou Barris",48,"la Guineueta","Home","7 anys",63
2017,8,"Nou Barris",49,"Canyelles","Home","7 anys",23
2017,8,"Nou Barris",50,"les Roquetes","Home","7 anys",76
2017,8,"Nou Barris",51,"Verdun","Home","7 anys",59
2017,8,"Nou Barris",52,"la Prosperitat","Home","7 anys",105
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","7 anys",36
2017,8,"Nou Barris",54,"Torre Baró","Home","7 anys",19
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","7 anys",54
2017,8,"Nou Barris",56,"Vallbona","Home","7 anys",10
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","7 anys",70
2017,9,"Sant Andreu",58,"Baró de Viver","Home","7 anys",9
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","7 anys",91
2017,9,"Sant Andreu",60,"Sant Andreu","Home","7 anys",281
2017,9,"Sant Andreu",61,"la Sagrera","Home","7 anys",121
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","7 anys",75
2017,9,"Sant Andreu",63,"Navas","Home","7 anys",77
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","7 anys",147
2017,10,"Sant Martí",65,"el Clot","Home","7 anys",126
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","7 anys",58
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","7 anys",53
2017,10,"Sant Martí",68,"el Poblenou","Home","7 anys",189
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","7 anys",90
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","7 anys",120
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","7 anys",96
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","7 anys",92
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","7 anys",90
2017,1,"Ciutat Vella",1,"el Raval","Home","8 anys",233
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","8 anys",39
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","8 anys",36
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","8 anys",86
2017,2,"Eixample",5,"el Fort Pienc","Home","8 anys",129
2017,2,"Eixample",6,"la Sagrada Família","Home","8 anys",176
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","8 anys",192
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","8 anys",169
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","8 anys",218
2017,2,"Eixample",10,"Sant Antoni","Home","8 anys",125
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","8 anys",180
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","8 anys",6
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","8 anys",173
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","8 anys",37
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","8 anys",63
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","8 anys",72
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","8 anys",96
2017,3,"Sants-Montjuïc",18,"Sants","Home","8 anys",174
2017,4,"Les Corts",19,"les Corts","Home","8 anys",207
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","8 anys",79
2017,4,"Les Corts",21,"Pedralbes","Home","8 anys",74
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","8 anys",43
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","8 anys",171
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","8 anys",105
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","8 anys",146
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","8 anys",257
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","8 anys",139
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","8 anys",80
2017,6,"Gràcia",29,"el Coll","Home","8 anys",47
2017,6,"Gràcia",30,"la Salut","Home","8 anys",58
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","8 anys",198
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","8 anys",141
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","8 anys",100
2017,7,"Horta-Guinardó",34,"Can Baró","Home","8 anys",40
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","8 anys",150
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","8 anys",55
2017,7,"Horta-Guinardó",37,"el Carmel","Home","8 anys",149
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","8 anys",44
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","8 anys",23
2017,7,"Horta-Guinardó",40,"Montbau","Home","8 anys",19
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","8 anys",24
2017,7,"Horta-Guinardó",42,"la Clota","Home","8 anys",3
2017,7,"Horta-Guinardó",43,"Horta","Home","8 anys",109
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","8 anys",104
2017,8,"Nou Barris",45,"Porta","Home","8 anys",102
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","8 anys",80
2017,8,"Nou Barris",47,"Can Peguera","Home","8 anys",18
2017,8,"Nou Barris",48,"la Guineueta","Home","8 anys",66
2017,8,"Nou Barris",49,"Canyelles","Home","8 anys",26
2017,8,"Nou Barris",50,"les Roquetes","Home","8 anys",85
2017,8,"Nou Barris",51,"Verdun","Home","8 anys",65
2017,8,"Nou Barris",52,"la Prosperitat","Home","8 anys",138
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","8 anys",32
2017,8,"Nou Barris",54,"Torre Baró","Home","8 anys",19
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","8 anys",59
2017,8,"Nou Barris",56,"Vallbona","Home","8 anys",19
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","8 anys",76
2017,9,"Sant Andreu",58,"Baró de Viver","Home","8 anys",11
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","8 anys",84
2017,9,"Sant Andreu",60,"Sant Andreu","Home","8 anys",279
2017,9,"Sant Andreu",61,"la Sagrera","Home","8 anys",124
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","8 anys",64
2017,9,"Sant Andreu",63,"Navas","Home","8 anys",91
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","8 anys",130
2017,10,"Sant Martí",65,"el Clot","Home","8 anys",128
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","8 anys",59
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","8 anys",55
2017,10,"Sant Martí",68,"el Poblenou","Home","8 anys",221
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","8 anys",115
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","8 anys",134
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","8 anys",116
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","8 anys",111
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","8 anys",138
2017,1,"Ciutat Vella",1,"el Raval","Home","9 anys",197
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","9 anys",44
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","9 anys",39
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","9 anys",75
2017,2,"Eixample",5,"el Fort Pienc","Home","9 anys",130
2017,2,"Eixample",6,"la Sagrada Família","Home","9 anys",162
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","9 anys",175
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","9 anys",161
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","9 anys",192
2017,2,"Eixample",10,"Sant Antoni","Home","9 anys",145
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","9 anys",144
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","9 anys",2
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","9 anys",150
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","9 anys",29
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","9 anys",58
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","9 anys",78
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","9 anys",98
2017,3,"Sants-Montjuïc",18,"Sants","Home","9 anys",137
2017,4,"Les Corts",19,"les Corts","Home","9 anys",187
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","9 anys",104
2017,4,"Les Corts",21,"Pedralbes","Home","9 anys",69
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","9 anys",27
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","9 anys",166
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","9 anys",111
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","9 anys",139
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","9 anys",264
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","9 anys",140
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","9 anys",70
2017,6,"Gràcia",29,"el Coll","Home","9 anys",35
2017,6,"Gràcia",30,"la Salut","Home","9 anys",51
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","9 anys",168
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","9 anys",133
